t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,3.534469,4.582887,0.454329,-0.000000,0.000002,0.000000,1.456606
0.006000,3.523377,4.571281,0.453291,-0.011175,0.010545,-0.000073,1.456530
0.008000,3.512616,4.559846,0.452135,-0.022303,0.021027,-0.000155,1.456431
0.010000,3.502173,4.548585,0.450866,-0.033385,0.031450,-0.000243,1.456311
0.012000,3.492034,4.537499,0.449488,-0.044420,0.041815,-0.000337,1.456168
0.014000,3.482188,4.526588,0.448007,-0.055411,0.052124,-0.000435,1.456004
0.016000,3.472624,4.515852,0.446427,-0.066356,0.062378,-0.000537,1.455817
0.018000,3.463331,4.505290,0.444752,-0.077258,0.072577,-0.000641,1.455608
0.020000,4.190229,-2.410372,12.186783,-0.088117,0.082724,-0.000747,1.455375
0.022000,4.693659,1.343767,20.804041,-0.037086,0.097890,-0.007882,1.455206
0.024000,4.548699,4.383325,17.794583,-0.022419,0.115863,-0.010687,1.455153
0.026000,4.311761,8.531595,16.787756,-0.036187,0.133026,-0.010270,1.455198
0.028000,4.455514,2.209761,16.659598,-0.085237,0.147337,-0.007135,1.455323
0.030000,4.137285,0.701704,13.465679,-0.076836,0.163795,-0.009541,1.455538
0.032000,4.596007,3.452776,18.806522,-0.053054,0.177653,-0.013793,1.455818
0.034000,4.483307,3.062579,17.127441,-0.054581,0.195235,-0.014954,1.456203
0.036000,4.446028,2.197084,16.893845,-0.052065,0.212269,-0.016645,1.456682
0.038000,4.371970,2.293401,15.905928,-0.042454,0.229183,-0.019166,1.457254
0.040000,4.348081,1.451267,16.592186,-0.033692,0.245678,-0.021611,1.457912
0.042000,4.194280,3.758238,13.712806,-0.019329,0.261836,-0.024680,1.458661
0.044000,4.161749,4.395262,13.720538,-0.026545,0.277097,-0.025436,1.459480
0.046000,4.011829,2.977447,11.350198,-0.040217,0.291960,-0.025463,1.460367
0.048000,3.743685,5.026672,8.737472,-0.041979,0.306027,-0.027034,1.461308
0.050000,3.973796,2.656338,10.900132,-0.060563,0.317586,-0.026770,1.462280
0.052000,3.780531,1.744177,9.136437,-0.059531,0.331489,-0.028688,1.463303
0.054000,3.926824,3.060464,10.380831,-0.049361,0.343795,-0.031712,1.464362
0.056000,3.890688,3.097515,10.006004,-0.052075,0.357454,-0.033098,1.465470
0.058000,3.784645,6.163597,10.131579,-0.055147,0.370918,-0.034432,1.466623
0.060000,3.985414,2.204115,12.052765,-0.081486,0.383210,-0.033512,1.467818
0.062000,3.938608,2.588084,11.610772,-0.070518,0.397458,-0.036286,1.469074
0.064000,3.882885,2.544753,10.767805,-0.062954,0.411378,-0.038870,1.470387
0.066000,3.841412,2.694767,10.285813,-0.055099,0.425072,-0.041371,1.471753
0.068000,3.912290,3.301717,11.338251,-0.048604,0.438546,-0.043759,1.473168
0.070000,3.847609,3.157440,10.730579,-0.048076,0.452680,-0.045525,1.474640
0.072000,3.887140,2.036932,11.539939,-0.047921,0.466332,-0.047372,1.476164
0.074000,3.847112,2.140619,11.074384,-0.038122,0.480583,-0.050273,1.477749
0.076000,3.733294,0.435837,10.374467,-0.029279,0.494624,-0.053044,1.479391
0.078000,3.852628,0.545494,12.542311,-0.004921,0.507803,-0.057456,1.481085
0.080000,3.868312,2.056724,13.033576,0.016256,0.522046,-0.061475,1.482846
0.082000,3.764758,3.436595,10.721945,0.024557,0.536349,-0.064051,1.484678
0.084000,3.731225,3.550824,10.319655,0.020112,0.549970,-0.065374,1.486565
0.086000,3.701136,3.658492,9.976660,0.014670,0.563374,-0.066595,1.488504
0.088000,3.674009,3.750029,9.686175,0.008283,0.576592,-0.067724,1.490494
0.090000,3.511461,5.930139,8.578474,0.001090,0.589656,-0.068767,1.492533
0.092000,3.599908,2.845598,8.766213,-0.024881,0.600767,-0.067753,1.494607
0.094000,3.460924,2.045720,7.403497,-0.025137,0.613360,-0.069663,1.496725
0.096000,3.642472,4.391978,10.047750,-0.017746,0.624715,-0.072337,1.498874
0.098000,3.452277,5.592317,8.130551,-0.031103,0.637708,-0.072706,1.501075
0.100000,3.615116,3.740172,9.540132,-0.053206,0.648757,-0.072413,1.503312
0.102000,3.682625,1.318793,11.610352,-0.060343,0.661828,-0.073534,1.505599
0.104000,3.621636,2.668912,10.305439,-0.043721,0.675908,-0.077082,1.507955
0.106000,3.600116,3.245008,10.464409,-0.038119,0.689428,-0.079476,1.510369
0.108000,3.570567,3.380678,10.119086,-0.038145,0.702796,-0.081274,1.512843
0.110000,3.500041,2.620641,8.806069,-0.039385,0.716002,-0.082954,1.515374
0.112000,3.477634,2.744877,8.606373,-0.034355,0.728678,-0.085265,1.517954
0.114000,3.512101,1.904485,9.477817,-0.030461,0.741254,-0.087449,1.520582
0.116000,3.433582,0.712238,9.103771,-0.019266,0.754524,-0.090438,1.523267
0.118000,3.510020,0.772101,10.842591,0.002757,0.767170,-0.094512,1.526004
0.120000,3.465584,3.280377,9.491145,0.022655,0.780831,-0.098336,1.528809
0.122000,3.413190,3.007559,8.718388,0.020215,0.793961,-0.100013,1.531672
0.124000,3.391742,3.110872,8.501150,0.020397,0.806609,-0.101875,1.534587
0.126000,3.286276,5.644654,7.981788,0.019673,0.819111,-0.103641,1.537553
0.128000,3.213981,5.002239,6.913897,-0.002896,0.830004,-0.103217,1.540562
0.130000,3.389339,-0.082171,10.427215,-0.021180,0.840054,-0.103221,1.543605
0.132000,3.455586,1.828947,10.543377,0.007241,0.853332,-0.107693,1.546716
0.134000,3.466818,3.080600,11.324713,0.018827,0.867325,-0.110577,1.549900
0.136000,3.423867,3.274826,10.161063,0.019985,0.881665,-0.112479,1.553162
0.138000,3.398828,3.358727,9.906059,0.020153,0.895582,-0.114333,1.556496
0.140000,3.392510,3.287814,10.562382,0.019612,0.909376,-0.116141,1.559900
0.142000,3.367681,3.304497,10.272599,0.019008,0.923394,-0.117900,1.563380
0.144000,3.313887,2.381635,9.051977,0.018276,0.937268,-0.119632,1.566935
0.146000,3.294100,1.637498,9.716912,0.025122,0.950529,-0.121972,1.570557
