t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-17.395634,-13.316314,-1.893518,-0.000000,0.000002,0.000000,1.456606
0.006000,-17.333095,-13.280688,-1.885848,0.032954,-0.052618,0.000282,1.456327
0.008000,-17.269940,-13.246582,-1.879996,0.065761,-0.104919,0.000573,1.455824
0.010000,-17.204654,-13.217058,-1.875855,0.098420,-0.156902,0.000928,1.455099
0.012000,-17.139416,-13.187655,-1.873410,0.130931,-0.208566,0.001545,1.454154
0.014000,-17.074210,-13.158356,-1.872594,0.163296,-0.259911,0.002416,1.452991
0.016000,-17.009021,-13.129142,-1.873339,0.195517,-0.310935,0.003532,1.451611
0.018000,-16.747330,-10.310441,3.017073,0.227594,-0.361639,0.004883,1.450017
0.020000,-16.016749,-6.032244,10.737406,0.237400,-0.411952,0.010398,1.448238
0.022000,-15.766462,-6.014518,14.123551,0.211629,-0.458527,0.018482,1.446327
0.024000,-15.509271,-4.388606,16.643183,0.189091,-0.505483,0.026631,1.444304
0.026000,-15.232732,-6.048313,19.349014,0.150477,-0.550894,0.036788,1.442187
0.028000,-15.182900,-4.856372,19.897071,0.126342,-0.594129,0.045292,1.440001
0.030000,-15.219276,-5.528440,18.344922,0.088942,-0.637476,0.055564,1.437748
0.032000,-15.233952,-6.276786,17.095650,0.057402,-0.681005,0.065097,1.435421
0.034000,-15.256378,-6.710761,15.806453,0.032348,-0.724591,0.073843,1.433014
0.036000,-15.444424,-10.788584,11.769306,0.011111,-0.768280,0.082127,1.430522
0.038000,-15.437144,-10.890322,10.995176,0.024763,-0.812637,0.086045,1.427924
0.040000,-15.423662,-10.970960,10.314912,0.039243,-0.856924,0.089978,1.425218
0.042000,-15.382290,-11.413914,10.109204,0.054391,-0.901132,0.093937,1.422402
0.044000,-15.361571,-11.418974,9.530649,0.073220,-0.945121,0.097536,1.419479
0.046000,-15.592667,-13.489525,7.777471,0.092084,-0.989033,0.101229,1.416446
0.048000,-14.883211,-5.768247,14.622632,0.131372,-1.034974,0.102952,1.413293
0.050000,-15.087872,-8.813114,10.742572,0.102261,-1.077512,0.113062,1.410064
0.052000,-15.115670,-8.399970,9.393291,0.101975,-1.120566,0.119426,1.406740
0.054000,-15.102370,-8.551770,8.773888,0.097830,-1.163694,0.126267,1.403316
0.056000,-15.082754,-8.674660,8.243525,0.095127,-1.206809,0.132955,1.399791
0.058000,-15.008180,-8.332606,8.335665,0.093603,-1.249879,0.139522,1.396164
0.060000,-14.984272,-8.446801,7.888819,0.088887,-1.292659,0.146533,1.392439
0.062000,-14.815725,-7.195300,9.193452,0.085276,-1.335366,0.153430,1.388617
0.064000,-14.726923,-6.904284,10.005188,0.069708,-1.377432,0.162006,1.384707
0.066000,-14.642822,-6.299499,10.885445,0.050995,-1.419484,0.171124,1.380716
0.068000,-14.642953,-6.710457,10.080135,0.025220,-1.461830,0.181343,1.376651
0.070000,-14.839474,-8.913354,6.122397,0.003273,-1.504178,0.191050,1.372509
0.072000,-14.813590,-9.122582,5.733719,0.000193,-1.546546,0.197921,1.368273
0.074000,-14.690512,-10.604149,6.835001,-0.000973,-1.588782,0.204586,1.363945
0.076000,-14.663720,-10.672983,6.411722,0.011881,-1.630656,0.209304,1.359535
0.078000,-14.904274,-12.165823,4.070981,0.025414,-1.672416,0.213953,1.355045
0.080000,-14.852690,-12.301853,3.927449,0.054694,-1.715307,0.216799,1.350462
0.082000,-14.161802,-7.027322,10.151394,0.085372,-1.758135,0.219483,1.345791
0.084000,-14.178826,-7.588488,9.045272,0.067266,-1.799085,0.228934,1.341066
0.086000,-14.254777,-8.600560,7.404785,0.055109,-1.839866,0.237452,1.336286
0.088000,-14.237034,-8.767854,6.926053,0.053280,-1.880666,0.244380,1.331445
0.090000,-14.214633,-8.912463,6.499470,0.053036,-1.921360,0.251054,1.326544
0.092000,-14.087609,-8.159199,7.283009,0.054175,-1.961933,0.257499,1.321584
0.094000,-14.065659,-8.323428,6.857111,0.047502,-2.002217,0.265175,1.316572
0.096000,-14.040163,-8.470796,6.469702,0.042388,-2.042385,0.272591,1.311508
0.098000,-14.011516,-8.603512,6.115417,0.038681,-2.082429,0.279764,1.306394
0.100000,-13.979844,-8.722172,5.792300,0.036250,-2.122339,0.286711,1.301231
0.102000,-13.896487,-8.374063,6.131958,0.034967,-2.162107,0.293446,1.296020
0.104000,-13.866534,-8.523788,5.784694,0.029822,-2.201726,0.300843,1.290766
0.106000,-13.790763,-8.133486,6.238981,0.026121,-2.241218,0.307968,1.285470
0.108000,-13.768998,-8.387738,5.749077,0.017752,-2.281004,0.315817,1.280135
0.110000,-13.907689,-10.188980,3.267245,0.011907,-2.320610,0.323207,1.274763
0.112000,-13.861028,-10.279219,3.068159,0.022688,-2.359697,0.327689,1.269347
0.114000,-13.814920,-10.375160,2.853918,0.034331,-2.398560,0.331980,1.263888
0.116000,-13.985388,-11.549283,1.178077,0.046969,-2.437194,0.336049,1.258389
0.118000,-13.717376,-9.740858,2.304492,0.072059,-2.475862,0.338619,1.252845
0.120000,-13.673801,-9.827144,2.085528,0.078353,-2.513823,0.344010,1.247264
0.122000,-12.765741,-9.380021,0.505425,0.085565,-2.551514,0.349226,1.241648
0.124000,-12.279116,-7.152954,4.710966,0.096415,-2.588731,0.404250,1.235993
0.126000,-12.170853,-7.451558,4.255485,0.086103,-2.626549,0.457879,1.230319
0.128000,-12.155585,-7.769649,3.841601,0.077944,-2.664070,0.512335,1.224627
0.130000,-12.124745,-8.387442,3.899137,0.072001,-2.701358,0.564223,1.218919
0.132000,-12.164985,-8.639843,3.530725,0.071677,-2.739406,0.611396,1.213195
0.134000,-12.189357,-8.692353,3.487581,0.073037,-2.777200,0.654410,1.207457
0.136000,-12.246993,-8.889171,3.165766,0.074038,-2.814849,0.693178,1.201708
0.138000,-12.302643,-9.054339,2.872401,0.076470,-2.852273,0.727615,1.195948
0.140000,-12.387340,-8.952916,2.301941,0.080163,-2.889483,0.757943,1.190179
0.142000,-12.432381,-9.081900,2.082782,0.082514,-2.925818,0.785291,1.184402
0.144000,-12.409284,-8.840448,2.619121,0.086015,-2.961983,0.809110,1.178617
0.146000,-12.450085,-8.970322,2.357447,0.086247,-2.998148,0.830184,1.172829
0.148000,-12.484891,-9.080535,2.114463,0.087819,-3.034143,0.848260,1.167040
0.150000,-12.493167,-9.035275,2.202274,0.090607,-3.069963,0.863596,1.161249
0.152000,-12.470249,-9.440469,2.282985,0.092565,-3.105691,0.876723,1.155460
0.154000,-12.479846,-9.365295,2.241037,0.098902,-3.142212,0.886169,1.149675
0.156000,-12.656860,-9.902618,0.314012,0.104289,-3.178732,0.893734,1.143895
