t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,16.715574,24.421583,2.141741,-0.000000,0.000002,0.000000,1.456606
0.006000,16.654029,24.364903,2.133622,-0.060764,0.050518,0.001157,1.456658
0.008000,16.597045,24.307949,2.122176,-0.121246,0.100742,0.001889,1.456816
0.010000,16.543509,24.252645,2.107503,-0.181455,0.150690,0.002289,1.457079
0.012000,16.493280,24.198920,2.089718,-0.241393,0.200376,0.002357,1.457448
0.014000,16.446260,24.146190,2.068884,-0.301066,0.249817,0.002095,1.457922
0.016000,16.402345,24.094318,2.045102,-0.360476,0.299025,0.001522,1.458502
0.018000,16.673629,22.223659,4.719260,-0.419625,0.348013,0.000659,1.459186
0.020000,16.471811,18.892719,10.172215,-0.465882,0.398679,-0.000111,1.459998
0.022000,17.584948,10.065028,25.097073,-0.483023,0.448821,-0.007868,1.460969
0.024000,17.400347,12.312105,21.443487,-0.421853,0.507403,-0.023862,1.462215
0.026000,17.295630,12.993215,20.306434,-0.378756,0.564908,-0.037624,1.463710
0.028000,17.249447,13.690025,19.861221,-0.341850,0.621789,-0.050731,1.465450
0.030000,17.150015,14.241350,18.833030,-0.315702,0.680840,-0.061372,1.467438
0.032000,17.108344,13.409102,20.005362,-0.294106,0.739019,-0.071674,1.469670
0.034000,17.011620,14.174155,18.995404,-0.266800,0.796530,-0.083078,1.472152
0.036000,16.692219,17.502125,13.324062,-0.247858,0.851675,-0.094166,1.474874
0.038000,16.622394,17.757445,12.709089,-0.260551,0.904755,-0.102010,1.477798
0.040000,16.557531,17.980399,12.162184,-0.275102,0.957432,-0.109792,1.480923
0.042000,16.093579,20.395777,7.713636,-0.291326,1.009742,-0.117546,1.484248
0.044000,16.019243,20.506530,7.028865,-0.325269,1.058558,-0.123009,1.487738
0.046000,16.724766,15.161620,16.089482,-0.357977,1.105547,-0.129682,1.491389
0.048000,16.518367,16.951083,13.063818,-0.340860,1.159741,-0.141461,1.495278
0.050000,16.443929,17.317933,12.373643,-0.339003,1.212272,-0.151665,1.499388
0.052000,16.510456,16.210423,14.130008,-0.340671,1.264443,-0.161568,1.503718
0.054000,16.434910,16.591253,13.417726,-0.333430,1.317820,-0.172524,1.508287
0.056000,16.364289,16.932467,12.763839,-0.329812,1.370812,-0.183243,1.513093
0.058000,16.371863,16.305325,13.703983,-0.329474,1.423447,-0.193690,1.518137
0.060000,16.302579,16.639907,13.055429,-0.324403,1.476638,-0.204647,1.523432
0.062000,16.272088,15.470364,14.808270,-0.322580,1.529472,-0.215306,1.528979
0.064000,16.193493,16.013105,13.808717,-0.312792,1.582436,-0.226905,1.534794
0.066000,16.119611,16.488393,12.916066,-0.308090,1.634858,-0.237956,1.540876
0.068000,15.966955,18.264734,9.777319,-0.307861,1.686778,-0.248537,1.547225
0.070000,15.908160,18.500519,9.259826,-0.325200,1.737010,-0.257207,1.553824
0.072000,15.849061,18.706351,8.794208,-0.344848,1.786851,-0.265706,1.560676
0.074000,15.793875,18.880983,8.372927,-0.366538,1.836280,-0.274082,1.567783
0.076000,15.739870,19.030754,7.990347,-0.389989,1.885362,-0.282361,1.575150
0.078000,13.361146,16.066725,4.437394,-0.414979,1.934115,-0.290571,1.582782
0.080000,13.362274,16.388677,4.230409,-0.446857,1.973447,-0.281467,1.590631
0.082000,13.516918,14.249759,7.915673,-0.479989,2.012474,-0.271651,1.598701
0.084000,13.511005,14.759068,7.523038,-0.494261,2.056229,-0.259743,1.607041
0.086000,13.722878,13.314696,10.792501,-0.511037,2.099670,-0.246385,1.615657
0.088000,13.848329,14.156668,10.091110,-0.508983,2.145773,-0.235117,1.624587
0.090000,13.949023,15.340821,8.713666,-0.511382,2.191778,-0.225964,1.633838
0.092000,14.039040,15.914662,8.247226,-0.521187,2.237295,-0.218486,1.643409
0.094000,14.112090,16.425672,7.799895,-0.533826,2.282776,-0.212847,1.653310
0.096000,14.170723,16.866321,7.395406,-0.549058,2.328178,-0.208881,1.663548
0.098000,14.216249,17.252880,7.016328,-0.566549,2.373476,-0.206438,1.674134
0.100000,14.250642,17.582650,6.676007,-0.586069,2.418638,-0.205385,1.685078
0.102000,14.274050,17.881082,6.337285,-0.607331,2.463650,-0.205605,1.696391
0.104000,14.293364,17.492653,7.108796,-0.630247,2.508455,-0.206974,1.708084
0.106000,14.248701,18.623538,5.186793,-0.649495,2.553632,-0.209635,1.720179
