t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,17.184663,17.602337,2.017309,-0.000000,0.000002,0.000000,1.456606
0.006000,17.122898,17.560076,2.010062,-0.043674,0.051976,0.000080,1.456663
0.008000,17.064799,17.517743,2.000408,-0.087149,0.103646,-0.000067,1.456830
0.010000,17.011087,17.473596,1.988456,-0.130429,0.155025,-0.000379,1.457107
0.012000,16.958674,17.433636,1.974225,-0.173520,0.206127,-0.000713,1.457494
0.014000,16.906832,17.399103,1.957780,-0.216423,0.256962,-0.001213,1.457990
0.016000,16.857621,17.365531,1.939252,-0.259138,0.307540,-0.002081,1.458596
0.018000,17.081895,15.762624,4.317927,-0.301668,0.357873,-0.003309,1.459311
0.020000,16.899595,12.924314,8.974429,-0.332637,0.409974,-0.004830,1.460156
0.022000,17.787515,6.292613,20.334570,-0.338685,0.461175,-0.011792,1.461156
0.024000,17.760498,6.768950,20.302868,-0.283976,0.519555,-0.025154,1.462402
0.026000,17.668554,7.382194,19.183831,-0.237424,0.579981,-0.036618,1.463902
0.028000,17.641561,6.673706,20.206855,-0.196087,0.639620,-0.047590,1.465648
0.030000,17.567097,8.406353,19.995199,-0.150251,0.698679,-0.058946,1.467646
0.032000,17.291100,12.683710,15.172686,-0.121114,0.755911,-0.069204,1.469892
0.034000,17.184199,12.485089,13.931152,-0.131808,0.811268,-0.074814,1.472352
0.036000,17.111905,12.681464,13.282166,-0.140607,0.865991,-0.080748,1.475021
0.038000,16.703879,15.466696,9.944472,-0.150903,0.920278,-0.086643,1.477897
0.040000,17.098234,11.638396,14.014304,-0.183149,0.970717,-0.090523,1.480950
0.042000,17.058497,11.430786,13.815363,-0.177957,1.025037,-0.098433,1.484221
0.044000,16.931407,11.410643,12.582928,-0.171075,1.079374,-0.106571,1.487712
0.046000,16.990393,10.225829,13.988643,-0.163332,1.132027,-0.115500,1.491414
0.048000,16.949452,10.777939,13.631273,-0.145744,1.185637,-0.125549,1.495343
0.050000,16.936012,10.023994,14.150044,-0.133915,1.240291,-0.134156,1.499504
0.052000,16.907712,9.095561,15.458942,-0.115979,1.295081,-0.143445,1.503905
0.054000,16.686650,11.541239,11.355958,-0.091538,1.349789,-0.153341,1.508559
0.056000,16.623479,11.841091,10.769647,-0.090881,1.402628,-0.161086,1.513440
0.058000,16.564184,12.103507,10.248200,-0.092932,1.455039,-0.168559,1.518548
0.060000,16.234178,14.898620,6.923799,-0.097368,1.507057,-0.175805,1.523885
0.062000,16.509396,12.055128,10.103052,-0.125343,1.555082,-0.180403,1.529421
0.064000,16.451034,12.290374,9.627292,-0.129376,1.606976,-0.187833,1.535196
0.066000,16.395661,12.495551,9.201050,-0.135591,1.658497,-0.195055,1.541212
0.068000,16.076297,14.779344,6.322636,-0.143721,1.709672,-0.202106,1.547470
0.070000,16.500895,10.540613,12.398943,-0.170474,1.756975,-0.207266,1.553947
0.072000,16.357361,11.860980,10.212560,-0.156609,1.810306,-0.216293,1.560709
0.074000,16.292637,12.174688,9.617984,-0.154275,1.862086,-0.224256,1.567744
0.076000,16.231175,12.450824,9.082935,-0.154946,1.913463,-0.231928,1.575054
0.078000,16.262215,11.616756,10.333898,-0.158270,1.964456,-0.239353,1.582645
0.080000,16.199573,11.904224,9.777287,-0.154415,2.016630,-0.247327,1.590537
0.082000,16.184991,11.454281,10.397873,-0.153321,2.068398,-0.255014,1.598734
0.084000,16.129612,10.649976,11.458374,-0.148564,2.120634,-0.263118,1.607252
0.086000,16.067480,11.042472,10.532004,-0.137772,2.172673,-0.271587,1.616108
0.088000,15.937460,12.653545,7.679016,-0.130414,2.224195,-0.279463,1.625304
0.090000,15.882506,12.862988,7.230302,-0.139279,2.273572,-0.286036,1.634827
0.092000,15.828937,13.043997,6.827384,-0.150214,2.322497,-0.292400,1.644682
0.094000,13.827912,8.941285,6.125288,-0.162958,2.370994,-0.298588,1.654879
0.096000,13.698012,10.760252,3.476772,-0.170469,2.414183,-0.278141,1.665402
0.098000,13.840199,9.431763,6.072688,-0.191871,2.453092,-0.257159,1.676230
0.100000,13.799434,9.812599,5.759185,-0.200038,2.496405,-0.235779,1.687410
0.102000,13.846822,10.293332,5.486906,-0.210104,2.539310,-0.212830,1.698952
0.104000,13.941554,10.789498,5.245043,-0.221996,2.582059,-0.190473,1.710867
0.106000,13.886283,12.283576,3.182050,-0.235539,2.624792,-0.170175,1.723169
0.108000,14.255344,9.745364,8.280693,-0.259530,2.663618,-0.151514,1.735841
0.110000,14.270452,11.469270,5.725216,-0.255287,2.710196,-0.137606,1.748969
0.112000,14.322859,11.907653,5.301462,-0.264227,2.754440,-0.125252,1.762543
0.114000,14.363358,12.287531,4.916790,-0.275560,2.798402,-0.114930,1.776578
0.116000,14.393702,12.616059,4.567376,-0.288989,2.842072,-0.106439,1.791089
0.118000,14.467956,12.245296,5.425774,-0.304248,2.885449,-0.099604,1.806094
0.120000,14.476995,12.542882,5.044257,-0.314766,2.930312,-0.094609,1.821628
0.122000,14.511862,12.350810,5.492541,-0.327220,2.974783,-0.090905,1.837711
0.124000,14.508336,11.896035,6.316204,-0.337148,3.019923,-0.088621,1.854374
0.126000,13.291597,11.696438,6.699190,-0.343153,3.065561,-0.087857,1.871652
