t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-35.708161,-0.134414,-3.241504,-0.000000,0.000002,0.000000,1.456606
0.006000,-35.577278,-0.132612,-3.230386,0.000015,-0.108348,0.004761,1.456148
0.008000,-35.445169,-0.130331,-3.224587,0.000029,-0.216038,0.009467,1.455289
0.010000,-35.311813,-0.127546,-3.223877,0.000040,-0.323062,0.014120,1.454033
0.012000,-35.177159,-0.125564,-3.227927,0.000049,-0.429416,0.018718,1.452384
0.014000,-35.041166,-0.123536,-3.236572,0.000049,-0.535093,0.023263,1.450348
0.016000,-34.903776,-0.121340,-3.249615,0.000037,-0.640088,0.027755,1.447930
0.018000,-34.764897,-0.118406,-3.266624,0.000010,-0.744396,0.032196,1.445135
0.020000,-34.273537,0.085185,6.431334,-0.000061,-0.848011,0.036589,1.441971
0.022000,-34.143416,-0.095375,6.035904,-0.001676,-0.954054,0.041123,1.438490
0.024000,-32.629823,1.519881,19.692511,-0.001877,-1.059658,0.045429,1.434697
0.026000,-32.484859,-0.051883,19.803513,-0.013094,-1.157174,0.051166,1.430698
0.028000,-32.454248,-0.027250,18.049543,-0.011196,-1.253614,0.055228,1.426502
0.030000,-32.409589,-0.006070,16.476096,-0.009548,-1.349691,0.059233,1.422106
0.032000,-32.352516,0.012981,15.061065,-0.008122,-1.445405,0.063185,1.417510
0.034000,-32.284056,0.039869,13.789327,-0.006898,-1.540755,0.067085,1.412712
0.036000,-32.094621,-0.078582,14.319880,-0.005945,-1.635728,0.070946,1.407715
0.038000,-32.019044,-0.044169,13.092640,-0.005162,-1.729813,0.074792,1.402530
0.040000,-31.935382,-0.031391,11.965847,-0.004714,-1.823587,0.078620,1.397158
0.042000,-31.766726,-0.323649,13.131114,-0.004390,-1.917024,0.082402,1.391603
0.044000,-31.693292,-0.307523,11.721972,-0.004482,-2.010657,0.086264,1.385878
0.046000,-31.605302,-0.288745,10.477485,-0.004691,-2.104050,0.090073,1.379982
0.048000,-31.662306,-0.299804,6.990081,-0.004960,-2.197068,0.093825,1.373920
0.050000,-31.542719,-0.294449,6.238542,-0.006287,-2.289700,0.097589,1.367682
0.052000,-31.419517,-0.288484,5.558026,-0.007612,-2.381804,0.101320,1.361272
0.054000,-31.285010,-0.283820,4.958309,-0.008950,-2.473440,0.105019,1.354699
0.056000,-31.144105,-0.279004,4.417577,-0.010293,-2.564500,0.108685,1.347968
0.058000,-30.997277,-0.273502,3.927157,-0.011647,-2.654958,0.112314,1.341088
0.060000,-31.227475,-0.096896,0.655989,-0.013019,-2.744789,0.115906,1.334065
0.062000,-30.607080,-0.251677,3.778266,-0.013325,-2.834932,0.119035,1.326892
0.064000,-30.454863,-0.247788,3.295784,-0.014933,-2.923487,0.122597,1.319597
