t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,1.426116,13.349030,0.465680,-0.000000,0.000002,0.000000,1.456606
0.006000,1.417805,13.320445,0.464356,-0.033106,0.004064,0.001484,1.456509
0.008000,1.410090,13.292289,0.462414,-0.066065,0.008102,0.002649,1.456369
0.010000,1.404426,13.262600,0.459993,-0.098878,0.012118,0.003506,1.456186
0.012000,1.400007,13.232136,0.457006,-0.131550,0.016115,0.004151,1.455962
0.014000,1.396098,13.201879,0.453439,-0.164078,0.020097,0.004638,1.455694
0.016000,1.392556,13.172271,0.449327,-0.196464,0.024066,0.004983,1.455385
0.018000,1.389296,13.143376,0.444641,-0.228710,0.028023,0.005188,1.455033
0.020000,2.359954,2.945716,17.411857,-0.260818,0.031969,0.005248,1.454639
0.022000,2.430535,2.290863,18.593101,-0.205262,0.042121,-0.004434,1.454322
0.024000,2.536705,5.799567,19.212889,-0.143645,0.052732,-0.014759,1.454089
0.026000,2.542949,7.462156,19.411270,-0.116462,0.064150,-0.020990,1.453946
0.028000,2.496381,6.528538,19.466611,-0.103219,0.075387,-0.025692,1.453891
0.030000,2.273896,10.652454,14.982326,-0.082705,0.086214,-0.031335,1.453925
0.032000,1.937395,13.834584,11.822294,-0.100580,0.095676,-0.032677,1.454016
0.034000,2.355188,7.688382,15.919225,-0.144023,0.102059,-0.031611,1.454136
0.036000,2.296179,7.956082,15.085669,-0.130386,0.112369,-0.036750,1.454323
0.038000,2.252882,8.489396,14.704765,-0.119005,0.122367,-0.041722,1.454571
0.040000,2.198867,8.606692,13.929762,-0.112738,0.131994,-0.046206,1.454876
0.042000,2.188877,7.688589,14.033534,-0.107429,0.141355,-0.050668,1.455233
0.044000,2.153224,6.321898,14.470437,-0.094522,0.150797,-0.056079,1.455644
0.046000,1.997875,9.413731,11.320811,-0.071022,0.159906,-0.062771,1.456110
