t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,15.060285,35.959188,2.273668,-0.000000,0.000002,0.000000,1.456606
0.006000,15.002118,35.879291,2.264102,-0.089725,0.045418,0.003650,1.456642
0.008000,14.951957,35.799803,2.247955,-0.179028,0.090578,0.006477,1.456767
0.010000,14.907122,35.722083,2.226242,-0.267910,0.135523,0.008528,1.456982
0.012000,14.868303,35.642898,2.199075,-0.356373,0.180276,0.009826,1.457287
0.014000,14.836393,35.560982,2.166841,-0.444419,0.224862,0.010521,1.457682
0.016000,14.808835,35.481157,2.129594,-0.532056,0.269304,0.010840,1.458168
0.018000,15.933298,22.488526,23.212255,-0.619288,0.313622,0.010777,1.458744
0.020000,15.988671,21.767385,24.464216,-0.598302,0.366655,-0.001973,1.459564
0.022000,15.857134,23.533044,21.606993,-0.570432,0.420102,-0.016095,1.460636
0.024000,15.826335,22.769776,22.764415,-0.555873,0.472841,-0.028799,1.461942
0.026000,15.729491,23.489453,21.519050,-0.536694,0.525311,-0.042444,1.463490
0.028000,15.594743,25.248800,18.595268,-0.523995,0.577177,-0.055572,1.465271
0.030000,15.570538,24.455802,19.762835,-0.525268,0.628329,-0.067221,1.467269
0.032000,15.490716,24.984414,18.794590,-0.521519,0.679329,-0.079819,1.469491
0.034000,15.416299,25.450308,17.919941,-0.522661,0.729877,-0.092088,1.471933
0.036000,15.346706,25.860606,17.128211,-0.528156,0.780021,-0.104089,1.474591
0.038000,15.281381,26.221668,16.409762,-0.537527,0.829803,-0.115879,1.477462
0.040000,15.191838,27.387038,14.404623,-0.550350,0.879257,-0.127506,1.480543
0.042000,15.142549,27.541843,14.012005,-0.572417,0.928261,-0.138243,1.483824
0.044000,15.124475,26.728972,15.155421,-0.596100,0.977110,-0.149054,1.487307
0.046000,14.892006,29.365500,10.524814,-0.614322,1.025990,-0.160792,1.491000
0.048000,14.487996,31.792417,6.337014,-0.658323,1.073006,-0.169966,1.494876
0.050000,15.010248,27.675152,13.167936,-0.722026,1.115965,-0.177736,1.498900
