t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,11.087666,10.532115,1.288425,-0.000000,0.000002,0.000000,1.456606
0.006000,11.049298,10.504771,1.284221,-0.026016,0.033475,-0.000160,1.456603
0.008000,11.012672,10.477703,1.279069,-0.051918,0.066753,-0.000342,1.456652
0.010000,10.977511,10.451212,1.273011,-0.077707,0.099841,-0.000538,1.456751
0.012000,10.942785,10.427275,1.266058,-0.103383,0.132746,-0.000745,1.456901
0.014000,10.908229,10.406330,1.258240,-0.128948,0.165472,-0.001054,1.457102
0.016000,10.875009,10.385886,1.249619,-0.154401,0.198026,-0.001578,1.457353
0.018000,10.843075,10.365927,1.240223,-0.179744,0.230412,-0.002311,1.457653
0.020000,11.592250,2.545426,14.401329,-0.204980,0.262636,-0.003251,1.458003
0.022000,11.773289,2.180705,16.771433,-0.161230,0.300819,-0.012456,1.458499
0.024000,11.779877,7.180421,18.115942,-0.116925,0.341822,-0.020909,1.459163
0.026000,11.395885,11.764067,15.529065,-0.120698,0.381491,-0.024390,1.459998
0.028000,11.922288,3.831705,22.241872,-0.163162,0.417175,-0.023528,1.460976
0.030000,11.725107,4.220384,18.540949,-0.135028,0.457491,-0.030910,1.462153
0.032000,11.451359,4.281798,15.375269,-0.109381,0.496819,-0.037954,1.463506
0.034000,11.542103,5.792043,16.053392,-0.082221,0.533755,-0.045458,1.465011
0.036000,11.503856,5.128135,16.088569,-0.069731,0.572087,-0.050923,1.466677
0.038000,11.508778,6.799393,16.712947,-0.051853,0.610314,-0.057020,1.468505
0.040000,11.428921,5.229501,16.543562,-0.048187,0.648508,-0.061517,1.470499
0.042000,11.200169,7.496191,12.441063,-0.031699,0.686272,-0.067454,1.472660
0.044000,11.136901,7.583502,11.816024,-0.036147,0.722559,-0.071143,1.474959
0.046000,10.832567,10.048470,8.965479,-0.041371,0.758447,-0.074797,1.477394
0.048000,11.136872,7.988546,12.320727,-0.066581,0.791285,-0.076275,1.479940
0.050000,11.090457,8.476596,12.291590,-0.075905,0.827316,-0.079707,1.482627
0.052000,11.137071,4.557935,14.338801,-0.090119,0.862981,-0.082658,1.485458
0.054000,11.051634,5.943261,12.481406,-0.067667,0.899385,-0.089618,1.488448
0.056000,10.843216,6.327097,9.907525,-0.056321,0.935243,-0.095290,1.491588
0.058000,10.877295,7.765645,10.269032,-0.047299,0.969062,-0.100897,1.494858
0.060000,10.859349,7.504132,10.284327,-0.051742,1.003631,-0.104875,1.498264
0.062000,10.947841,6.214277,12.442008,-0.053943,1.038306,-0.109135,1.501809
0.064000,10.817090,7.470381,10.798501,-0.045235,1.074212,-0.114545,1.505512
0.066000,10.561040,10.201561,8.275002,-0.050390,1.109022,-0.118806,1.509363
0.068000,10.844130,4.399631,12.459257,-0.078693,1.140625,-0.120416,1.513338
0.070000,10.789027,5.743178,11.047351,-0.054811,1.176287,-0.127564,1.517479
0.072000,10.747795,6.174532,10.919714,-0.041936,1.211557,-0.133446,1.521780
0.074000,10.702235,6.320727,10.525488,-0.033244,1.246605,-0.138919,1.526241
0.076000,10.659673,5.336474,11.014870,-0.025883,1.281422,-0.144284,1.530863
0.078000,10.615059,5.613641,10.545225,-0.010913,1.316121,-0.150431,1.535652
0.080000,10.573065,5.850178,10.124148,0.001518,1.350547,-0.156263,1.540608
0.082000,10.466364,7.734366,7.865212,0.011777,1.384718,-0.161827,1.545730
0.084000,10.434823,7.818924,7.703120,0.003793,1.417647,-0.165656,1.551005
0.086000,10.403318,7.889304,7.558887,-0.005007,1.450411,-0.169413,1.556433
0.088000,10.372573,7.946281,7.431766,-0.014493,1.483004,-0.173121,1.562017
0.090000,10.179452,9.452177,5.752348,-0.024542,1.515435,-0.176796,1.567760
0.092000,10.345211,7.691091,7.647399,-0.046997,1.545255,-0.179175,1.573646
0.094000,10.320643,6.440037,8.083560,-0.054770,1.577868,-0.183152,1.579701
0.096000,10.323636,7.766963,8.471393,-0.047553,1.610343,-0.188523,1.585931
0.098000,10.306242,7.576880,8.472193,-0.052298,1.643356,-0.192679,1.592345
0.100000,10.268488,7.721791,8.188770,-0.055435,1.676578,-0.196994,1.598950
0.102000,10.284244,6.717038,8.916600,-0.059909,1.709586,-0.201198,1.605748
0.104000,10.271913,6.149006,9.260070,-0.055645,1.743453,-0.206097,1.612751
0.106000,10.229576,5.298247,10.000351,-0.046711,1.777641,-0.211255,1.619970
0.108000,10.135935,7.136466,7.782776,-0.031261,1.811961,-0.216968,1.627415
0.110000,10.100404,7.309439,7.518057,-0.033862,1.844597,-0.221116,1.635072
0.112000,9.911588,9.420537,5.518675,-0.038084,1.876967,-0.225107,1.642944
0.114000,10.058364,7.243727,7.493277,-0.060736,1.905766,-0.227207,1.651009
0.116000,10.021406,7.401612,7.243511,-0.064337,1.938238,-0.231317,1.659302
0.118000,9.985450,7.539572,7.021304,-0.069434,1.970434,-0.235286,1.667828
0.120000,9.950186,7.660135,6.821829,-0.075837,2.002379,-0.239140,1.676590
0.122000,9.986709,5.534912,9.313646,-0.083382,2.034091,-0.242901,1.685594
0.124000,9.900149,7.508511,6.908535,-0.069400,2.068069,-0.248198,1.694874
0.126000,9.862312,7.399950,6.992556,-0.072392,2.099734,-0.252071,1.704413
0.128000,8.452213,4.945292,6.245634,-0.074273,2.131551,-0.256110,1.714219
0.130000,8.504744,5.385051,6.041108,-0.077140,2.159192,-0.238151,1.724279
0.132000,8.614599,4.119997,7.828049,-0.081880,2.186806,-0.221310,1.734599
0.134000,8.559533,4.921416,6.880812,-0.073297,2.217010,-0.205595,1.745212
0.136000,8.573135,5.322290,6.585590,-0.072989,2.245868,-0.189284,1.756115
0.138000,8.462744,7.214687,4.468777,-0.074776,2.274489,-0.173215,1.767315
0.140000,8.676989,5.809908,6.501615,-0.092358,2.298863,-0.156689,1.778786
0.142000,8.814298,4.459659,7.755176,-0.094864,2.327951,-0.143101,1.790576
0.144000,8.854020,4.929885,7.283105,-0.081236,2.358822,-0.132965,1.802712
0.146000,8.888116,5.801051,6.187704,-0.070569,2.389373,-0.124164,1.815204
0.148000,8.963104,5.800967,5.509988,-0.066243,2.419036,-0.116546,1.828050
0.150000,8.995487,6.332234,5.609203,-0.060570,2.448568,-0.110005,1.841259
0.152000,9.016667,6.049698,6.180228,-0.058787,2.478725,-0.105284,1.854849
0.154000,7.955321,4.980232,8.045553,-0.054080,2.509360,-0.102081,1.868840
0.156000,8.070549,6.457652,5.632216,-0.038742,2.550053,-0.094354,1.883325
0.158000,8.127842,7.261059,6.282813,-0.038374,2.586045,-0.088008,1.898278
0.160000,8.213782,7.416230,5.976896,-0.044937,2.619826,-0.084245,1.913710
0.162000,8.303856,9.058975,3.833502,-0.052200,2.652305,-0.081868,1.929629
0.164000,8.340422,5.867207,7.921680,-0.074405,2.677097,-0.079377,1.945990
0.166000,8.412021,6.223814,6.588247,-0.063513,2.712067,-0.079775,1.962907
0.168000,8.488097,6.474240,5.447628,-0.055986,2.745402,-0.079972,1.980382
0.170000,8.512500,6.640778,5.162483,-0.049920,2.777094,-0.080317,1.998420
0.172000,8.528882,6.788347,4.901320,-0.045330,2.807830,-0.081259,2.017035
0.174000,8.508468,7.177400,4.930182,-0.042078,2.837704,-0.082692,2.036245
0.176000,8.508694,6.935078,5.271969,-0.041630,2.867166,-0.085567,2.056074
0.178000,8.482051,6.552246,5.813799,-0.038885,2.896960,-0.088644,2.076554
0.180000,8.497975,7.406110,4.277810,-0.033043,2.927098,-0.091908,2.097722
0.182000,8.487630,7.500952,4.042155,-0.036793,2.954153,-0.095631,2.119574
0.184000,7.772166,7.951434,4.340286,-0.041586,2.980546,-0.099547,2.142135
0.186000,8.117547,7.568777,3.500167,-0.050250,3.009368,-0.107800,2.165462
0.188000,8.175284,8.730313,1.247495,-0.056194,3.034689,-0.112759,2.189555
0.190000,7.810039,7.956017,4.267579,-0.074726,3.052443,-0.117122,2.214368
0.192000,7.839017,7.993093,4.012346,-0.083281,3.080232,-0.125487,2.240050
0.194000,7.841284,7.269393,5.191856,-0.092385,3.106908,-0.133514,2.266631
0.196000,7.854860,7.406020,4.794984,-0.092731,3.135626,-0.140947,2.294186
0.198000,7.880867,7.811399,3.938439,-0.094713,3.163095,-0.148094,2.322751
0.200000,7.879313,7.887273,3.675932,-0.100745,3.188501,-0.155086,2.352351
0.202000,7.872732,7.959628,3.431904,-0.107756,3.213017,-0.161897,2.383031
0.204000,7.861638,8.027611,3.206404,-0.115700,3.236700,-0.168565,2.414837
0.206000,7.822925,7.694181,3.667906,-0.124521,3.259603,-0.175122,2.447821
0.208000,7.989848,7.511503,3.076190,-0.130403,3.283084,-0.181409,2.482058
0.210000,8.212155,8.143261,2.885822,-0.135907,3.304641,-0.185593,2.517591
0.212000,8.184491,8.213898,2.693393,-0.143289,3.326253,-0.195099,2.554492
0.214000,8.153894,8.269005,2.530450,-0.151722,3.347260,-0.204358,2.592832
0.216000,7.553425,8.016320,2.804988,-0.161030,3.367739,-0.213392,2.632687
0.218000,7.541309,8.058604,2.643542,-0.172155,3.388234,-0.219002,2.674154
0.220000,7.539601,8.372383,2.010868,-0.183752,3.408141,-0.224649,2.717322
0.222000,7.517237,8.370218,1.941171,-0.199147,3.426133,-0.230449,2.762265
0.224000,7.491148,8.365082,1.881365,-0.214532,3.443779,-0.236335,2.809088
0.226000,7.461744,8.357710,1.829417,-0.229874,3.461112,-0.242317,2.857908
0.228000,7.606549,9.720889,-0.557532,-0.245153,3.478157,-0.248408,2.908850
0.230000,7.766494,9.429101,-1.030717,-0.275846,3.485947,-0.255637,2.961883
0.232000,7.599232,8.947038,0.021903,-0.305492,3.492112,-0.261025,3.017107
0.234000,7.568628,8.954572,-0.002650,-0.328300,3.504247,-0.265094,3.074785
0.236000,7.274390,9.296456,0.509035,-0.351274,3.516075,-0.269352,3.135081
0.238000,7.248706,9.274109,0.465366,-0.375144,3.529160,-0.276893,3.198212
0.240000,7.074986,7.602368,3.046795,-0.398980,3.541866,-0.284473,3.264378
0.242000,7.046564,7.681633,2.826831,-0.405424,3.562507,-0.291849,3.333994
0.244000,7.201341,7.519097,2.362647,-0.412794,3.582260,-0.299288,3.407310
0.246000,7.165106,7.602771,2.204602,-0.420701,3.600515,-0.304580,3.484588
0.248000,7.256927,8.578425,0.411241,-0.429508,3.618071,-0.310009,3.566138
0.250000,6.826811,7.914785,2.458819,-0.450944,3.626727,-0.315381,3.652080
0.252000,6.799781,7.967205,2.257821,-0.459751,3.644865,-0.323990,3.743056
0.254000,6.769029,8.014408,2.071812,-0.469479,3.662090,-0.332573,3.839492
0.256000,7.051581,6.559203,4.931940,-0.480054,3.678450,-0.341158,3.941865
0.258000,6.791388,6.227524,4.516727,-0.473689,3.705156,-0.348961,4.051093
0.260000,6.750606,6.438412,4.136826,-0.468887,3.729793,-0.351946,4.167802
0.262000,7.046855,9.270297,-1.061248,-0.466255,3.753081,-0.355197,4.292722
0.264000,6.572478,8.942472,0.447723,-0.496501,3.754703,-0.362461,4.425873
0.266000,6.541125,8.940195,0.349009,-0.517293,3.764524,-0.370917,4.568455
0.268000,6.496695,6.390369,4.159471,-0.538531,3.773724,-0.379415,4.721485
0.270000,6.459161,6.620808,3.728532,-0.535083,3.797269,-0.383211,4.886860
0.272000,6.420356,6.833166,3.323478,-0.534170,3.819096,-0.387358,5.000000
0.274000,6.380273,7.028885,2.942836,-0.535652,3.839263,-0.391862,5.000000
0.276000,6.073203,7.444264,2.767136,-0.539395,3.857826,-0.396729,5.000000
0.278000,6.619458,9.205699,-1.069759,-0.543985,3.874861,-0.405169,5.000000
0.280000,6.569153,9.182619,-1.050096,-0.574643,3.874051,-0.413593,5.000000
0.282000,6.319726,8.766475,-0.100183,-0.605185,3.873119,-0.422224,5.000000
0.284000,5.967899,8.989764,0.094966,-0.627966,3.879535,-0.429338,5.000000
0.286000,6.213922,8.775551,-0.191347,-0.649164,3.885573,-0.440233,5.000000
0.288000,6.164165,8.777824,-0.228716,-0.672740,3.890721,-0.447927,5.000000
0.290000,5.813848,8.984440,-0.039268,-0.696646,3.895318,-0.455856,5.000000
0.292000,6.207703,9.063319,-0.982656,-0.718697,3.899578,-0.467221,5.000000
0.294000,6.156988,9.036659,-0.963362,-0.748992,3.897272,-0.477146,5.000000
0.296000,5.896196,8.671091,-0.125967,-0.779226,3.894823,-0.487008,5.000000
0.298000,5.847716,8.673206,-0.168032,-0.802103,3.899433,-0.495572,5.000000
0.300000,5.797018,8.672302,-0.204875,-0.825378,3.903367,-0.504391,5.000000
