t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-36.800767,-2.615487,-3.399436,-0.000000,0.000002,0.000000,1.456606
0.006000,-36.665219,-2.609138,-3.387813,0.005953,-0.111660,0.004742,1.456137
0.008000,-36.528281,-2.602564,-3.381861,0.011878,-0.222642,0.009474,1.455257
0.010000,-36.389933,-2.595769,-3.381338,0.017774,-0.332937,0.014196,1.453970
0.012000,-36.250140,-2.588755,-3.386004,0.023639,-0.442539,0.018905,1.452279
0.014000,-36.108854,-2.581523,-3.395620,0.029471,-0.551444,0.023600,1.450191
0.016000,-35.966015,-2.574071,-3.409947,0.035269,-0.659644,0.028280,1.447711
0.018000,-35.821551,-2.566397,-3.428752,0.041031,-0.767133,0.032944,1.444846
0.020000,-35.381872,-2.127106,4.106575,0.046754,-0.873906,0.037590,1.441602
0.022000,-35.226021,-2.033993,4.393784,0.051720,-0.982340,0.042460,1.438023
0.024000,-33.539146,-0.752757,21.526722,0.055767,-1.090107,0.047386,1.434118
0.026000,-33.498006,-1.082489,19.924096,0.048912,-1.190487,0.053330,1.430010
0.028000,-33.461254,-1.135000,18.150839,0.044990,-1.290349,0.058865,1.425698
0.030000,-33.410635,-1.176983,16.552997,0.041462,-1.389776,0.064282,1.421179
0.032000,-33.237385,-1.131883,16.855202,0.038244,-1.488779,0.069605,1.416453
0.034000,-33.174930,-1.164088,15.361018,0.033203,-1.586856,0.075145,1.411531
0.036000,-33.102679,-1.214989,13.992594,0.028404,-1.684605,0.080612,1.406412
0.038000,-32.945034,-1.197141,14.929378,0.024037,-1.782005,0.085979,1.401097
0.040000,-32.878473,-1.292224,13.318621,0.016623,-1.879592,0.091802,1.395600
0.042000,-32.797694,-1.376218,11.896768,0.010173,-1.976895,0.097457,1.389918
0.044000,-32.902231,-1.879177,7.618282,0.004581,-2.073821,0.102952,1.384055
0.046000,-32.783271,-1.934143,6.804756,0.002039,-2.170528,0.107905,1.377997
0.048000,-32.657986,-1.975873,6.074759,0.000032,-2.266685,0.112783,1.371748
0.050000,-32.523361,-2.008515,5.424661,-0.001560,-2.362307,0.117578,1.365317
