t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,5.653701,8.106969,0.733868,-0.000000,0.000002,0.000000,1.456606
0.006000,5.634787,8.086264,0.731727,-0.019970,0.016977,-0.000053,1.456550
0.008000,5.616578,8.065851,0.729224,-0.039854,0.033853,-0.000134,1.456493
0.010000,5.599041,8.045740,0.726371,-0.059652,0.050633,-0.000239,1.456434
0.012000,5.582261,8.025803,0.723182,-0.079366,0.067321,-0.000362,1.456374
0.014000,5.566118,8.006175,0.719672,-0.098995,0.083918,-0.000499,1.456312
0.016000,5.550550,7.986908,0.715854,-0.118542,0.100428,-0.000645,1.456248
0.018000,5.534466,7.970178,0.711715,-0.138007,0.116853,-0.000799,1.456181
0.020000,6.304350,0.482092,13.337314,-0.157389,0.133194,-0.001062,1.456112
0.022000,6.540051,-0.935496,17.681007,-0.110379,0.155103,-0.008945,1.456132
0.024000,6.774217,3.531983,22.443912,-0.054687,0.179676,-0.017463,1.456275
0.026000,6.549024,7.740846,18.111832,-0.039242,0.203957,-0.021583,1.456564
0.028000,6.345597,5.859772,14.910517,-0.062862,0.226825,-0.021342,1.456970
0.030000,5.696344,7.382078,8.708538,-0.070525,0.248687,-0.023123,1.457471
0.032000,6.536574,6.935873,17.989953,-0.086275,0.264685,-0.024382,1.458016
0.034000,6.422325,6.651496,16.356891,-0.096577,0.287721,-0.025705,1.458679
0.036000,6.378015,6.178269,15.819477,-0.103728,0.310201,-0.027505,1.459448
0.038000,6.301824,6.246217,14.889534,-0.106807,0.332565,-0.029865,1.460323
0.040000,6.328374,4.663189,15.527101,-0.110468,0.354524,-0.032254,1.461295
0.042000,6.328679,4.122139,15.974870,-0.100702,0.376979,-0.036217,1.462373
0.044000,6.257548,4.265143,15.104695,-0.087091,0.399560,-0.040667,1.463559
0.046000,6.221602,3.246938,16.130959,-0.074804,0.421752,-0.044993,1.464847
0.048000,6.013583,4.806453,12.280926,-0.055964,0.443460,-0.050097,1.466243
0.050000,5.960326,4.986625,11.629812,-0.052646,0.463914,-0.053680,1.467722
0.052000,5.786333,4.186428,9.849004,-0.050947,0.484034,-0.057075,1.469278
0.054000,5.890062,5.458985,10.830826,-0.041529,0.502738,-0.061453,1.470898
0.056000,5.611661,7.661061,8.172167,-0.044153,0.522446,-0.064324,1.472590
0.058000,5.854433,5.195283,10.537333,-0.064863,0.539431,-0.065286,1.474332
0.060000,5.813070,5.325971,10.125586,-0.065218,0.559023,-0.068457,1.476145
0.062000,5.775518,5.439741,9.772567,-0.066773,0.578386,-0.071503,1.478029
0.064000,5.361851,6.622241,6.342113,-0.069381,0.597547,-0.074445,1.479980
0.066000,5.961925,3.042614,13.647672,-0.079431,0.612628,-0.077254,1.481966
0.068000,5.846420,4.728136,11.554218,-0.056751,0.633611,-0.082732,1.484050
0.070000,5.795798,4.958833,10.996232,-0.047654,0.653701,-0.086755,1.486217
0.072000,5.748741,5.141122,10.485323,-0.040607,0.673528,-0.090604,1.488465
0.074000,5.706204,5.304713,10.044041,-0.035208,0.693107,-0.094319,1.490790
0.076000,5.711225,5.966970,10.307345,-0.031281,0.712466,-0.097917,1.493189
0.078000,5.743145,4.779930,11.104029,-0.033447,0.731973,-0.100970,1.495666
0.080000,5.758990,4.412656,11.785360,-0.025462,0.752128,-0.105107,1.498229
0.082000,5.729686,5.054174,11.906653,-0.014881,0.772638,-0.109563,1.500884
0.084000,5.678831,3.523746,12.222155,-0.010671,0.792948,-0.113328,1.503631
0.086000,5.567607,5.320821,9.872974,0.005633,0.812937,-0.118353,1.506473
0.088000,5.532192,5.452615,9.468186,0.004636,0.831933,-0.121722,1.509393
0.090000,5.500154,5.578080,9.121104,0.002418,0.850689,-0.124953,1.512391
0.092000,5.280169,7.610856,6.761319,-0.000966,0.869234,-0.128052,1.515462
