t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-25.769726,-31.270041,-3.096779,-0.000000,0.000002,0.000000,1.456606
0.006000,-25.670740,-31.191783,-3.085204,0.077853,-0.077993,-0.001114,1.456245
0.008000,-25.569413,-31.114814,-3.079947,0.155338,-0.155507,-0.001867,1.455580
0.010000,-25.465847,-31.038308,-3.080696,0.232468,-0.232527,-0.002239,1.454613
0.012000,-25.360111,-30.961690,-3.087149,0.309248,-0.309041,-0.002233,1.453348
0.014000,-25.250682,-30.887788,-3.099015,0.385684,-0.385036,-0.001869,1.451788
0.016000,-25.138311,-30.814307,-3.115997,0.461775,-0.460502,-0.001028,1.449937
0.018000,-24.731771,-26.565576,3.977060,0.537518,-0.535427,0.000316,1.447800
0.020000,-23.576996,-19.364107,16.814291,0.581017,-0.609072,0.008921,1.445420
0.022000,-23.481129,-19.876171,15.919079,0.565068,-0.678239,0.021098,1.442882
0.024000,-23.142097,-18.268926,18.988226,0.552868,-0.746466,0.033116,1.440188
0.026000,-22.975210,-17.731625,20.055781,0.524610,-0.812812,0.047355,1.437359
0.028000,-22.952743,-18.397392,18.807638,0.490204,-0.878383,0.062533,1.434407
0.030000,-22.805990,-17.516421,20.544746,0.461861,-0.943880,0.077148,1.431328
0.032000,-22.804422,-18.429997,18.820546,0.422941,-1.009437,0.093507,1.428132
0.034000,-23.159807,-22.535566,11.314694,0.392509,-1.075073,0.109019,1.424814
0.036000,-23.111185,-22.984254,10.386720,0.396886,-1.142257,0.120044,1.421333
0.038000,-23.054866,-23.371202,9.558231,0.405517,-1.209179,0.130766,1.417689
0.040000,-22.991466,-23.704321,8.816757,0.417873,-1.275821,0.141219,1.413883
0.042000,-23.446104,-26.238692,3.785153,0.433490,-1.342165,0.151443,1.409915
0.044000,-22.721941,-23.534084,8.805291,0.475847,-1.411258,0.159339,1.405758
0.046000,-22.657738,-23.844770,8.089196,0.490392,-1.476602,0.170050,1.401452
0.048000,-22.178010,-20.677563,13.338061,0.508039,-1.541631,0.180553,1.396998
0.050000,-22.145618,-21.241982,12.157539,0.504669,-1.604904,0.194240,1.392431
0.052000,-22.104461,-21.739861,11.089408,0.506641,-1.668119,0.207303,1.387751
0.054000,-22.055202,-22.178071,10.121486,0.513365,-1.731227,0.219813,1.382957
0.056000,-21.998425,-22.562726,9.242948,0.524314,-1.794184,0.231827,1.378048
0.058000,-21.934034,-22.900287,8.447954,0.539021,-1.856948,0.243397,1.373026
0.060000,-21.863700,-23.193660,7.720144,0.557078,-1.919483,0.254565,1.367892
0.062000,-21.787239,-23.448153,7.055765,0.578100,-1.981756,0.265370,1.362649
0.064000,-21.284842,-20.934698,11.672441,0.601756,-2.043738,0.275843,1.357298
0.066000,-21.144859,-20.390401,12.615879,0.600074,-2.104353,0.290277,1.351869
0.068000,-21.422702,-23.432623,6.925717,0.591632,-2.165368,0.305803,1.346368
0.070000,-19.935012,-21.432523,6.017896,0.610094,-2.226463,0.317016,1.340775
0.072000,-19.568528,-21.760149,5.236793,0.623273,-2.287024,0.399067,1.335090
0.074000,-19.381538,-22.067226,4.533433,0.639169,-2.347184,0.488876,1.329316
0.076000,-19.680365,-23.978195,1.047393,0.657685,-2.407142,0.581194,1.323454
0.078000,-19.765128,-24.307228,0.645408,0.695130,-2.467735,0.669551,1.317493
0.080000,-19.123649,-19.792588,9.172831,0.734552,-2.528319,0.749446,1.311437
0.082000,-19.290033,-20.638176,7.691181,0.730877,-2.588578,0.822302,1.305329
0.084000,-19.422318,-21.754045,5.627281,0.735297,-2.648651,0.886754,1.299168
0.086000,-19.532484,-22.150692,4.901211,0.750647,-2.708503,0.945154,1.292951
0.088000,-19.622636,-22.484922,4.238966,0.769368,-2.768272,0.996846,1.286681
0.090000,-19.697615,-22.763779,3.632257,0.791050,-2.827926,1.042536,1.280358
0.092000,-19.758825,-22.992946,3.076040,0.815340,-2.887442,1.082793,1.273987
0.094000,-19.729863,-22.673665,3.587030,0.841918,-2.946799,1.118118,1.267571
0.096000,-19.774551,-22.891625,2.992769,0.864803,-3.006019,1.149501,1.261116
0.098000,-19.807110,-23.071552,2.439938,0.890131,-3.065053,1.176803,1.254625
0.100000,-19.828389,-23.216934,1.925454,0.917646,-3.123879,1.200394,1.248102
0.102000,-19.839288,-23.332015,1.444170,0.947116,-3.182472,1.220600,1.241550
0.104000,-19.840467,-23.419555,0.993537,0.978342,-3.240811,1.237707,1.234971
0.106000,-19.832617,-23.482799,0.569590,1.011143,-3.298874,1.251968,1.228371
0.108000,-19.869577,-23.431797,0.335453,1.045362,-3.356636,1.263604,1.221752
0.110000,-19.844347,-23.479709,-0.085326,1.079812,-3.414167,1.271867,1.215118
0.112000,-19.811824,-23.508954,-0.487124,1.115654,-3.471320,1.278017,1.208474
0.114000,-19.775336,-23.529463,-0.887728,1.152790,-3.528079,1.282177,1.201822
0.116000,-19.729477,-23.525600,-1.254274,1.191213,-3.584459,1.284461,1.195167
0.118000,-19.677339,-23.507238,-1.605095,1.230743,-3.640407,1.284960,1.188512
0.120000,-19.614967,-23.467924,-1.903889,1.271299,-3.695901,1.283759,1.181861
0.122000,-19.541583,-23.354742,-2.138111,1.312630,-3.750805,1.281053,1.175219
0.124000,-19.459074,-23.199658,-2.240793,1.354460,-3.805293,1.276569,1.168588
0.126000,-19.408814,-23.142778,-2.533339,1.396249,-3.858937,1.270626,1.161974
0.128000,-19.339477,-23.006717,-2.665193,1.438800,-3.911865,1.263110,1.155381
0.130000,-19.387892,-23.523302,-3.910332,1.481410,-3.964006,1.254125,1.148812
0.132000,-19.449481,-23.817880,-4.728824,1.530453,-4.012876,1.243794,1.142271
0.134000,-19.366348,-23.589930,-4.756806,1.582669,-4.060581,1.231736,1.135759
0.136000,-19.279327,-23.360032,-4.782790,1.634322,-4.107799,1.217999,1.129281
0.138000,-19.187569,-23.128244,-4.806364,1.685431,-4.154504,1.202591,1.122840
0.140000,-19.090373,-22.894707,-4.827331,1.736009,-4.200667,1.185534,1.116439
0.142000,-18.987187,-22.659607,-4.845655,1.786071,-4.246260,1.166864,1.110082
0.144000,-18.877598,-22.423013,-4.861134,1.835631,-4.291254,1.146631,1.103771
0.146000,-18.761315,-22.184972,-4.873590,1.884703,-4.335618,1.124890,1.097510
0.148000,-18.637300,-21.945195,-4.882617,1.933299,-4.379324,1.101702,1.091303
0.150000,-18.503220,-21.702701,-4.887377,1.981428,-4.422340,1.077157,1.085151
0.152000,-18.360024,-21.457686,-4.887921,2.029090,-4.464636,1.051409,1.079058
0.154000,-18.232782,-21.218946,-4.891361,2.076286,-4.506183,1.024589,1.073026
0.156000,-18.069978,-20.966581,-4.882927,2.123099,-4.546967,0.996141,1.067059
0.158000,-17.900842,-20.712755,-4.870504,2.169441,-4.586942,0.966955,1.061158
0.160000,-17.725839,-20.457600,-4.854115,2.215317,-4.626084,0.937085,1.055328
0.162000,-17.560759,-20.209246,-4.839385,2.260735,-4.664369,0.906572,1.049569
0.164000,-17.371023,-19.950699,-4.814767,2.305746,-4.701851,0.875010,1.043884
0.166000,-17.178076,-19.691168,-4.786066,2.350296,-4.738471,0.842986,1.038276
0.168000,-17.119251,-19.520407,-4.800960,2.394405,-4.774158,0.810467,1.032746
0.170000,-16.900558,-19.248212,-4.763219,2.438681,-4.808927,0.773043,1.027297
0.172000,-16.678220,-18.976664,-4.721485,2.482502,-4.842687,0.735719,1.021931
0.174000,-16.452424,-18.705700,-4.675786,2.525876,-4.875420,0.698465,1.016650
0.176000,-16.223317,-18.435251,-4.626148,2.568814,-4.907111,0.661251,1.011455
0.178000,-15.991016,-18.165242,-4.572600,2.611325,-4.937747,0.624047,1.006349
0.180000,-16.394310,-18.713017,-4.801301,2.653418,-4.967314,0.586829,1.001334
0.182000,-16.116602,-18.441122,-4.758594,2.699333,-4.995510,0.522842,0.996411
0.184000,-15.833231,-18.169375,-4.711658,2.745021,-5.022336,0.459753,0.991583
0.186000,-14.722582,-16.787663,-4.275466,2.790483,-5.047775,0.397563,0.986851
0.188000,-14.493774,-16.553011,-4.201230,2.830052,-5.072295,0.372099,0.982215
0.190000,-14.262667,-16.315825,-4.123996,2.869292,-5.095761,0.345489,0.977677
0.192000,-14.029384,-16.076519,-4.043896,2.908207,-5.118159,0.317771,0.973238
0.194000,-13.814327,-15.826349,-3.972479,2.946805,-5.139478,0.288976,0.968900
0.196000,-13.575848,-15.583281,-3.886939,2.985008,-5.160006,0.259053,0.964663
0.198000,-13.334664,-15.338421,-3.798567,3.022907,-5.179424,0.228120,0.960529
0.200000,-13.816979,-16.071958,-4.066297,3.060506,-5.197721,0.196224,0.956500
0.202000,-13.500075,-15.793771,-3.985444,3.102662,-5.214289,0.131434,0.952577
0.204000,-13.179101,-15.516004,-3.900623,3.144609,-5.229361,0.067789,0.948763
0.206000,-12.013647,-13.983082,-3.367066,3.186341,-5.242929,0.005291,0.945057
0.208000,-11.783748,-13.782281,-3.266316,3.221542,-5.255791,-0.016868,0.941460
0.210000,-11.546787,-13.575366,-3.162768,3.256569,-5.267565,-0.041232,0.937972
0.212000,-11.309842,-13.362838,-3.058369,3.291412,-5.278233,-0.067568,0.934595
0.214000,-11.757403,-14.224384,-3.336056,3.326072,-5.287787,-0.095793,0.931329
0.216000,-11.421348,-13.944282,-3.231728,3.365830,-5.295450,-0.158065,0.928178
0.218000,-11.082594,-13.664740,-3.123979,3.405345,-5.301602,-0.219068,0.925143
0.220000,-10.741418,-13.385709,-3.012879,3.444604,-5.306246,-0.278803,0.922225
0.222000,-10.398095,-13.107141,-2.898507,3.483594,-5.309388,-0.337274,0.919425
0.224000,-10.052897,-12.828995,-2.780947,3.522302,-5.311035,-0.394481,0.916744
0.226000,-9.077603,-11.035927,-2.193921,3.560714,-5.311196,-0.450428,0.914182
0.228000,-8.827239,-10.891828,-2.070802,3.591894,-5.311358,-0.465039,0.911738
0.230000,-8.573040,-10.727860,-1.946139,3.622975,-5.310446,-0.482361,0.909412
0.232000,-8.314867,-10.552378,-1.820528,3.653908,-5.308478,-0.502044,0.907206
0.234000,-8.058378,-10.368070,-1.696966,3.684689,-5.305442,-0.524007,0.905120
0.236000,-8.265582,-11.288335,-1.932151,3.715319,-5.301305,-0.548051,0.903156
0.238000,-7.915397,-11.009021,-1.800583,3.750954,-5.294897,-0.604421,0.901317
0.240000,-7.564702,-10.730414,-1.666762,3.786241,-5.287078,-0.659376,0.899605
0.242000,-7.213745,-10.452480,-1.530794,3.821163,-5.277867,-0.712928,0.898019
0.244000,-6.862773,-10.175189,-1.392785,3.855705,-5.267283,-0.765089,0.896562
0.246000,-5.940371,-8.484559,-0.785648,3.889848,-5.255348,-0.815872,0.895235
0.248000,-5.683979,-8.341902,-0.649605,3.916903,-5.244105,-0.826124,0.894034
0.250000,-5.428666,-8.179499,-0.513429,3.943811,-5.231948,-0.839361,0.892962
0.252000,-5.266570,-8.030145,-0.419081,3.970536,-5.218843,-0.855194,0.892020
0.254000,-5.361204,-8.885547,-0.626674,3.997125,-5.204779,-0.875849,0.891209
0.256000,-5.014505,-8.609946,-0.483109,4.028244,-5.188484,-0.926185,0.890533
0.258000,-4.668673,-8.335118,-0.338245,4.058932,-5.170912,-0.975108,0.889994
0.260000,-4.323938,-8.061045,-0.192178,4.089172,-5.152094,-1.022631,0.889592
0.262000,-3.980419,-7.787684,-0.044986,4.118946,-5.132064,-1.068773,0.889331
0.264000,-3.637625,-7.514814,0.103382,4.148236,-5.110855,-1.113548,0.889211
0.266000,-3.296635,-7.242694,0.252654,4.177018,-5.088520,-1.156955,0.889234
0.268000,-2.500015,-5.663455,0.866034,4.205275,-5.065091,-1.199016,0.889402
0.270000,-2.255110,-5.511444,1.006322,4.226903,-5.042499,-1.203866,0.889713
0.272000,-2.005055,-5.349504,1.146369,4.248258,-5.019256,-1.211494,0.890169
0.274000,-1.756273,-5.171683,1.284887,4.269317,-4.995358,-1.221559,0.890773
0.276000,-1.835308,-5.995201,1.061226,4.290078,-4.970808,-1.234118,0.891527
0.278000,-1.505192,-5.725888,1.210172,4.315130,-4.944056,-1.275729,0.892436
0.280000,-1.177588,-5.457502,1.359492,4.339625,-4.916359,-1.315968,0.893504
0.282000,-0.455077,-4.086129,1.930997,4.363549,-4.887752,-1.354861,0.894732
0.284000,-0.209588,-3.917317,2.070339,4.381765,-4.860022,-1.362169,0.896120
0.286000,0.039400,-3.741751,2.209256,4.399630,-4.831774,-1.371613,0.897669
0.288000,-0.038803,-4.461225,1.992160,4.417127,-4.803008,-1.382939,0.899385
0.290000,0.277309,-4.196309,2.139932,4.438431,-4.772244,-1.420765,0.901273
0.292000,0.942399,-2.989853,2.669373,4.459142,-4.740706,-1.457266,0.903339
0.294000,1.184601,-2.810510,2.805865,4.474844,-4.710019,-1.466179,0.905582
0.296000,1.105329,-3.431241,2.598626,4.490155,-4.678907,-1.476837,0.908005
0.298000,1.411146,-3.169520,2.745080,4.508938,-4.645967,-1.512800,0.910617
0.300000,2.055007,-2.070945,3.256663,4.527116,-4.612361,-1.547458,0.913421
0.302000,2.290306,-1.887849,3.390701,4.540636,-4.579621,-1.555931,0.916420
0.304000,2.527748,-1.699933,3.524439,4.553745,-4.546542,-1.565996,0.919619
0.306000,2.766864,-1.507654,3.657935,4.566430,-4.513128,-1.577454,0.923024
0.308000,2.742614,-1.944801,3.503801,4.578681,-4.479384,-1.590120,0.926641
0.310000,3.031654,-1.687741,3.647340,4.593554,-4.444137,-1.622914,0.930479
0.312000,3.317069,-1.431587,3.790755,4.607814,-4.408381,-1.654453,0.934545
0.314000,3.836843,-0.457551,4.239228,4.621458,-4.372147,-1.684772,0.938845
0.316000,4.066317,-0.286794,4.368862,4.631122,-4.336855,-1.693252,0.943385
0.318000,4.297621,-0.098942,4.498647,4.640623,-4.301380,-1.703063,0.948173
0.320000,4.528634,0.093940,4.628264,4.649696,-4.265681,-1.714003,0.953218
0.322000,4.759167,0.291253,4.757748,4.658330,-4.229764,-1.725906,0.958529
0.324000,4.989050,0.492471,4.887132,4.666514,-4.193636,-1.738620,0.964117
0.326000,5.059769,0.244023,4.812582,4.674241,-4.157308,-1.752007,0.969992
0.328000,5.320073,0.495079,4.951901,4.683616,-4.119873,-1.779190,0.976167
0.330000,5.576415,0.745459,5.091032,4.692384,-4.082140,-1.805230,0.982656
0.332000,5.945984,1.527509,5.440894,4.700541,-4.044132,-1.830155,0.989469
0.334000,6.165852,1.718362,5.567433,4.705737,-4.006975,-1.839605,0.996620
0.336000,6.384411,1.913659,5.693976,4.710507,-3.969691,-1.849871,1.004121
0.338000,6.601481,2.112883,5.820513,4.714840,-3.932286,-1.860813,1.011989
0.340000,6.816907,2.315588,5.947037,4.718730,-3.894767,-1.872307,1.020242
0.342000,7.030546,2.521385,6.073542,4.722166,-3.857140,-1.884240,1.028896
0.344000,7.175242,2.420133,6.073985,4.725145,-3.819411,-1.896513,1.037972
0.346000,7.403159,2.667057,6.209941,4.729004,-3.780934,-1.917395,1.047492
0.348000,7.626936,2.913594,6.345636,4.732271,-3.742323,-1.937269,1.057480
0.350000,7.888922,3.498847,6.605556,4.734947,-3.703596,-1.956161,1.067959
0.352000,8.089168,3.700690,6.729907,4.735625,-3.665492,-1.965486,1.078953
0.354000,8.279093,3.907297,6.855232,4.735862,-3.627335,-1.975197,1.090490
0.356000,8.461630,4.117816,6.981147,4.735648,-3.589174,-1.985248,1.102601
0.358000,8.650458,4.329342,7.105949,4.734974,-3.551038,-1.995580,1.115319
0.360000,8.842243,4.542119,7.229982,4.733839,-3.512885,-2.006065,1.128681
0.362000,9.031196,4.756931,7.353900,4.732240,-3.474686,-2.016600,1.142726
0.364000,9.217225,4.973569,7.477674,4.730171,-3.436446,-2.027130,1.157496
0.366000,9.400235,5.191844,7.601272,4.727630,-3.398169,-2.037600,1.173038
0.368000,9.557812,5.422163,7.716626,4.724612,-3.359859,-2.047966,1.189403
0.370000,9.698930,5.656620,7.825403,4.721109,-3.321543,-2.058316,1.206647
0.372000,9.842887,5.890429,7.935643,4.717132,-3.283226,-2.068771,1.224831
0.374000,9.996588,6.123167,8.050954,4.712676,-3.244901,-2.079240,1.244023
