t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-10.733731,22.427868,-0.415322,-0.000000,0.000002,0.000000,1.456606
0.006000,-10.700966,22.378260,-0.413927,-0.056045,-0.032540,0.004959,1.456391
0.008000,-10.667270,22.329024,-0.414664,-0.111828,-0.064882,0.009372,1.456017
0.010000,-10.632736,22.280423,-0.417442,-0.167353,-0.097021,0.013265,1.455485
0.012000,-10.596870,22.231556,-0.422187,-0.222624,-0.128950,0.016653,1.454795
0.014000,-10.559943,22.182821,-0.428828,-0.277642,-0.160665,0.019583,1.453950
0.016000,-10.522317,22.134754,-0.437294,-0.332411,-0.192161,0.022089,1.452950
0.018000,-10.353114,17.914155,6.205206,-0.386933,-0.223433,0.024180,1.451797
0.020000,-9.307044,11.275331,17.419518,-0.407297,-0.254548,0.020918,1.450531
0.022000,-9.230709,10.713970,18.429242,-0.367934,-0.278828,0.013206,1.449238
0.024000,-9.240078,11.168786,17.706395,-0.323238,-0.302588,0.004404,1.447928
0.026000,-9.221520,11.861844,17.427455,-0.282602,-0.326396,-0.004124,1.446594
0.028000,-9.196438,12.521176,16.825722,-0.253198,-0.352020,-0.012102,1.445230
0.030000,-9.161289,11.456412,18.061421,-0.230466,-0.376018,-0.018693,1.443837
0.032000,-9.192651,12.105794,16.858406,-0.199629,-0.400175,-0.026424,1.442422
0.034000,-9.426100,15.382442,11.512479,-0.174074,-0.424604,-0.033737,1.440978
0.036000,-9.427847,15.643389,10.927912,-0.179914,-0.450352,-0.037422,1.439471
0.038000,-9.425350,15.872346,10.414120,-0.187783,-0.476182,-0.041090,1.437896
0.040000,-9.419445,16.068912,9.957732,-0.197469,-0.502063,-0.044759,1.436253
0.042000,-9.788376,19.011830,6.391931,-0.208750,-0.527965,-0.048443,1.434538
0.044000,-9.769445,19.182551,6.113439,-0.243095,-0.556734,-0.050516,1.432724
0.046000,-8.988302,12.969864,14.708967,-0.278961,-0.585676,-0.052622,1.430810
0.048000,-9.139741,14.773253,11.775592,-0.256864,-0.609352,-0.060812,1.428860
0.050000,-9.153547,15.149802,11.094990,-0.250082,-0.633938,-0.067261,1.426858
0.052000,-9.014441,14.024787,12.814077,-0.246705,-0.658571,-0.073473,1.424798
0.054000,-9.028223,14.401117,12.137627,-0.233806,-0.682257,-0.081088,1.422695
0.056000,-9.037723,14.736438,11.526518,-0.224325,-0.706021,-0.088428,1.420544
0.058000,-8.959294,14.127909,12.450774,-0.217901,-0.729849,-0.095533,1.418344
0.060000,-8.967361,14.450848,11.859370,-0.206543,-0.753248,-0.103451,1.416101
0.062000,-8.973970,14.761541,11.286715,-0.198170,-0.776738,-0.111118,1.413811
0.064000,-8.923284,13.585496,12.836844,-0.192659,-0.800313,-0.118544,1.411474
0.066000,-9.070914,15.560366,9.405280,-0.177460,-0.823983,-0.127170,1.409097
0.068000,-9.073748,15.854411,8.844816,-0.181947,-0.848194,-0.133351,1.406661
0.070000,-9.072440,16.109328,8.352238,-0.189227,-0.872493,-0.139269,1.404163
0.072000,-9.459758,18.835992,3.758499,-0.198953,-0.896848,-0.144967,1.401602
0.074000,-8.993184,16.023884,8.318175,-0.232062,-0.923651,-0.148402,1.398948
0.076000,-8.992732,16.251401,7.863175,-0.241308,-0.947819,-0.154381,1.396232
0.078000,-8.988860,16.446708,7.458784,-0.252755,-0.972013,-0.160157,1.393455
0.080000,-9.359515,18.859265,3.416434,-0.266114,-0.996216,-0.165764,1.390615
0.082000,-8.902356,16.264637,7.576794,-0.299711,-1.022537,-0.169496,1.387685
0.084000,-9.224462,14.292320,7.012028,-0.311681,-1.046531,-0.175459,1.384696
0.086000,-9.196759,14.438605,6.660349,-0.318653,-1.071272,-0.223122,1.381643
0.088000,-8.947454,12.014597,11.019993,-0.327048,-1.096071,-0.272848,1.378527
0.090000,-8.960544,13.150339,9.274564,-0.308873,-1.120501,-0.324545,1.375371
0.092000,-9.015457,14.360751,7.456540,-0.299661,-1.144801,-0.374461,1.372169
0.094000,-9.039113,15.115694,6.436623,-0.300431,-1.169407,-0.420803,1.368910
0.096000,-9.021980,15.508065,6.037946,-0.307218,-1.194193,-0.462878,1.365591
0.098000,-9.009632,15.858616,5.647836,-0.316600,-1.219018,-0.500620,1.362210
0.100000,-8.951233,15.805873,5.924311,-0.328443,-1.243880,-0.534525,1.358767
0.102000,-8.824480,15.049247,7.405410,-0.338946,-1.268560,-0.565219,1.355266
0.104000,-8.726483,13.865975,9.509589,-0.341539,-1.292648,-0.593561,1.351716
0.106000,-8.837238,15.441719,6.792160,-0.333838,-1.317254,-0.619675,1.348129
0.108000,-8.842892,15.742047,6.328195,-0.342705,-1.342038,-0.642202,1.344490
0.110000,-8.847539,15.999399,5.914951,-0.354131,-1.366894,-0.662481,1.340801
0.112000,-8.851332,16.219109,5.546013,-0.367782,-1.391806,-0.680766,1.337059
0.114000,-9.163136,18.222217,2.116366,-0.383363,-1.416763,-0.697277,1.333264
0.116000,-8.801811,16.215452,5.493817,-0.417353,-1.442781,-0.711953,1.329399
0.118000,-8.811362,16.398781,5.145871,-0.432666,-1.467820,-0.725677,1.325483
0.120000,-8.819330,16.553033,4.833921,-0.449712,-1.492876,-0.738078,1.321518
0.122000,-8.825913,16.682265,4.552675,-0.468259,-1.517949,-0.749289,1.317503
0.124000,-8.831272,16.789955,4.297613,-0.488110,-1.543039,-0.759424,1.313438
0.126000,-9.115450,18.290884,1.677381,-0.509095,-1.568146,-0.768583,1.309324
0.128000,-8.767911,16.407568,4.963094,-0.543690,-1.594114,-0.776840,1.305147
0.130000,-8.752472,16.382973,4.937094,-0.557035,-1.619112,-0.785337,1.300927
0.132000,-8.774539,16.589777,4.485953,-0.570343,-1.644049,-0.793075,1.296666
0.134000,-8.793391,16.765586,4.079722,-0.586039,-1.668987,-0.799982,1.292362
0.136000,-8.709564,16.147589,5.141496,-0.603835,-1.693926,-0.806127,1.288016
0.138000,-8.730866,16.332053,4.714585,-0.615238,-1.718444,-0.812370,1.283635
0.140000,-8.694844,16.012495,5.215751,-0.628895,-1.742992,-0.817888,1.279217
0.142000,-8.684581,15.635400,5.697428,-0.639526,-1.767381,-0.823266,1.274767
0.144000,-8.750162,16.287421,4.358665,-0.647913,-1.792850,-0.827880,1.270286
0.146000,-8.768563,16.452265,3.942396,-0.664533,-1.818332,-0.831210,1.265771
0.148000,-8.784012,16.591000,3.566607,-0.683272,-1.843808,-0.833902,1.261220
0.150000,-8.796784,16.706606,3.226641,-0.703877,-1.869277,-0.835984,1.256635
0.152000,-8.807071,16.801576,2.918707,-0.726126,-1.894735,-0.837481,1.252014
0.154000,-9.093438,18.229067,0.386321,-0.749821,-1.920179,-0.838416,1.247360
0.156000,-8.775879,16.710036,2.745991,-0.787982,-1.945168,-0.839224,1.242663
0.158000,-8.787238,16.792941,2.459579,-0.811790,-1.970806,-0.839181,1.237934
0.160000,-8.795738,16.858061,2.199505,-0.836907,-1.996368,-0.838625,1.233173
0.162000,-8.801730,16.907912,1.961626,-0.863175,-2.021858,-0.837576,1.228383
0.164000,-8.805304,16.943919,1.743814,-0.890456,-2.047281,-0.836047,1.223563
0.166000,-8.807266,16.969212,1.543521,-0.918630,-2.072642,-0.834051,1.218714
0.168000,-8.808671,16.990060,1.348824,-0.947590,-2.097928,-0.831614,1.213838
0.170000,-8.814156,17.010507,1.166620,-0.977303,-2.123135,-0.828751,1.208936
0.172000,-8.822930,17.065265,0.906052,-1.007654,-2.148200,-0.825540,1.204008
0.174000,-8.825068,17.088053,0.697003,-1.039213,-2.173108,-0.821922,1.199055
0.176000,-8.823127,17.094466,0.511670,-1.071630,-2.197893,-0.817897,1.194080
0.178000,-8.815935,17.073168,0.372687,-1.104761,-2.222566,-0.813464,1.189082
0.180000,-9.000269,17.802104,-0.952157,-1.138313,-2.247153,-0.808633,1.184064
0.182000,-8.966026,17.004142,0.235812,-1.179481,-2.270984,-0.803970,1.179021
0.184000,-9.027660,18.121632,-1.999445,-1.213498,-2.295096,-0.800570,1.173959
0.186000,-9.011285,18.025730,-2.030582,-1.260802,-2.317791,-0.794392,1.168875
0.188000,-8.993720,17.928815,-2.061092,-1.307749,-2.340449,-0.787950,1.163771
0.190000,-8.974961,17.830905,-2.090917,-1.354345,-2.363065,-0.781236,1.158648
0.192000,-8.848315,16.411358,0.403805,-1.400597,-2.385631,-0.774240,1.153508
0.194000,-8.161357,13.389545,5.434011,-1.430239,-2.410653,-0.769914,1.148355
0.196000,-8.209073,13.738352,4.738643,-1.428634,-2.437102,-0.765997,1.143205
0.198000,-8.250283,14.054845,4.077755,-1.431092,-2.463287,-0.761246,1.138057
0.200000,-8.287096,14.349371,3.436464,-1.437415,-2.489219,-0.755690,1.132912
0.202000,-8.319501,14.621926,2.816996,-1.447495,-2.514896,-0.749353,1.127768
0.204000,-8.346540,14.868060,2.228804,-1.461205,-2.540310,-0.742258,1.122626
0.206000,-8.734131,16.603025,-0.860448,-1.478357,-2.565459,-0.734432,1.117485
0.208000,-8.711496,16.589827,-1.044183,-1.514498,-2.589109,-0.725807,1.112338
0.210000,-8.686569,16.566399,-1.210968,-1.551469,-2.612614,-0.716787,1.107187
0.212000,-8.723090,16.922524,-2.196951,-1.589161,-2.635966,-0.707380,1.102032
0.214000,-8.691140,16.813556,-2.214927,-1.633716,-2.657516,-0.696695,1.096876
0.216000,-8.657871,16.704070,-2.232158,-1.677955,-2.678951,-0.685771,1.091719
0.218000,-8.623278,16.594041,-2.248605,-1.721882,-2.700263,-0.674597,1.086563
0.220000,-8.587355,16.483443,-2.264228,-1.765502,-2.721444,-0.663165,1.081410
0.222000,-8.550095,16.372250,-2.278990,-1.808819,-2.742486,-0.651465,1.076260
0.224000,-8.511491,16.260436,-2.292856,-1.851839,-2.763383,-0.639489,1.071116
0.226000,-8.471534,16.147978,-2.305791,-1.894564,-2.784126,-0.627230,1.065978
0.228000,-8.430216,16.034851,-2.317764,-1.936998,-2.804708,-0.614681,1.060848
0.230000,-8.387528,15.921032,-2.328741,-1.979144,-2.825121,-0.601837,1.055727
0.232000,-8.343459,15.806500,-2.338694,-2.021005,-2.845356,-0.588693,1.050616
0.234000,-8.297999,15.691235,-2.347593,-2.062584,-2.865407,-0.575244,1.045517
0.236000,-8.105889,15.386216,-1.779100,-2.103884,-2.885265,-0.561488,1.040431
0.238000,-8.071629,15.320639,-1.895264,-2.138561,-2.908325,-0.547744,1.035357
0.240000,-8.033603,15.251589,-2.004919,-2.174106,-2.930649,-0.533544,1.030297
0.242000,-8.088156,15.244602,-2.374198,-2.210427,-2.952299,-0.518896,1.025253
0.244000,-8.035836,15.125202,-2.376955,-2.250944,-2.971153,-0.503770,1.020227
0.246000,-7.981948,15.004920,-2.378504,-2.291187,-2.989776,-0.488335,1.015221
0.248000,-7.928289,14.882397,-2.379124,-2.331160,-3.008159,-0.472596,1.010235
0.250000,-7.873554,14.758773,-2.378619,-2.370861,-3.026298,-0.456532,1.005270
0.252000,-7.817285,14.634433,-2.376906,-2.410292,-3.044186,-0.440138,1.000328
0.254000,-7.759473,14.509369,-2.373968,-2.449455,-3.061813,-0.423416,0.995410
0.256000,-7.700111,14.383576,-2.369788,-2.488350,-3.079172,-0.406370,0.990517
0.258000,-7.639189,14.257048,-2.364353,-2.526978,-3.096254,-0.389002,0.985649
0.260000,-7.576698,14.129783,-2.357648,-2.565341,-3.113050,-0.371318,0.980808
