t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,-29.673147,1.845265,-2.645734,-0.000000,0.000002,0.000000,1.456606
0.006000,-29.565415,1.842222,-2.636319,-0.004601,-0.089999,0.003924,1.456207
0.008000,-29.457223,1.839303,-2.630531,-0.009184,-0.179455,0.007768,1.455465
0.010000,-29.348548,1.836502,-2.628217,-0.013750,-0.268362,0.011536,1.454384
0.012000,-29.239360,1.833812,-2.629230,-0.018301,-0.356718,0.015227,1.452966
0.014000,-29.129621,1.831226,-2.633421,-0.022839,-0.444521,0.018844,1.451217
0.016000,-29.019290,1.828738,-2.640647,-0.027364,-0.531770,0.022388,1.449139
0.018000,-28.908320,1.826338,-2.650764,-0.031879,-0.618461,0.025862,1.446737
0.020000,-28.469540,1.531131,6.776222,-0.036385,-0.704591,0.029266,1.444017
0.022000,-28.352186,1.454695,6.795161,-0.039024,-0.792824,0.032239,1.441028
0.024000,-26.848762,0.731634,21.097153,-0.041219,-0.880760,0.035171,1.437777
0.026000,-26.818607,1.030499,19.940065,-0.034341,-0.959828,0.037176,1.434373
0.028000,-26.811180,1.148224,18.327421,-0.029953,-1.038608,0.039356,1.430815
0.030000,-26.795361,1.195468,16.820888,-0.026591,-1.117197,0.041568,1.427099
0.032000,-26.768276,1.238495,15.470562,-0.023641,-1.195596,0.043747,1.423220
0.034000,-26.730849,1.277257,14.263642,-0.021072,-1.273795,0.045893,1.419176
0.036000,-26.579450,1.109673,14.799754,-0.018854,-1.351782,0.048008,1.414966
0.038000,-26.535089,1.137836,13.666618,-0.016479,-1.429039,0.050056,1.410601
0.040000,-26.484640,1.169083,12.612882,-0.014383,-1.506134,0.052077,1.406078
0.042000,-26.356473,0.755131,13.830349,-0.012563,-1.583047,0.054072,1.401399
0.044000,-26.316014,0.812295,12.507380,-0.009946,-1.660242,0.055969,1.396574
0.046000,-26.264009,0.863692,11.347128,-0.007731,-1.737349,0.057860,1.391602
0.048000,-26.352351,1.157482,7.896490,-0.005875,-1.814281,0.059734,1.386483
0.050000,-26.272532,1.176105,7.214962,-0.007958,-1.891098,0.062052,1.381205
0.052000,-26.185753,1.191757,6.616070,-0.010184,-1.967616,0.064375,1.375770
0.054000,-26.094843,1.209221,6.082070,-0.012529,-2.043788,0.066685,1.370183
0.056000,-25.996463,1.219756,5.612866,-0.015016,-2.119626,0.068974,1.364448
0.058000,-25.893263,1.230663,5.195093,-0.017590,-2.195070,0.071242,1.358570
0.060000,-26.177818,1.577851,1.858519,-0.020256,-2.270108,0.073484,1.352555
0.062000,-25.805811,2.875888,3.539590,-0.023377,-2.346081,0.075426,1.346388
0.064000,-25.449272,0.867521,5.204670,-0.039207,-2.420822,0.078975,1.340089
0.066000,-25.346206,0.927009,4.768475,-0.038852,-2.494529,0.080720,1.333676
0.068000,-25.191263,-1.999379,6.278918,-0.038982,-2.567763,0.082481,1.327155
0.070000,-24.949745,-0.657561,6.393226,-0.010132,-2.641275,0.080447,1.320541
0.072000,-24.851110,-0.262371,5.609666,0.006117,-2.713678,0.080049,1.313842
0.074000,-24.615068,1.395304,6.562053,0.019253,-2.785510,0.080078,1.307063
0.076000,-24.561442,1.824245,5.377768,0.019377,-2.856921,0.081647,1.300214
0.078000,-24.465365,1.801816,4.739743,0.016102,-2.927794,0.083587,1.293298
0.080000,-24.362393,1.781948,4.166302,0.013005,-2.998157,0.085443,1.286317
0.082000,-24.253046,1.764401,3.649222,0.010062,-3.067986,0.087220,1.279277
0.084000,-24.137782,1.748953,3.181264,0.007255,-3.137262,0.088925,1.272181
0.086000,-24.017009,1.735402,2.756064,0.004563,-3.205963,0.090563,1.265035
0.088000,-23.891088,1.722883,2.368678,0.001969,-3.274072,0.092139,1.257843
0.090000,-23.696529,1.087546,2.678802,-0.000537,-3.341572,0.093657,1.250610
0.092000,-23.508776,0.926051,2.910476,0.002482,-3.408547,0.094489,1.243346
