t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,22.616361,10.244661,2.331796,-0.000000,0.000002,0.000000,1.456606
0.006000,22.535180,10.221471,2.323615,-0.025234,0.068502,-0.001132,1.456716
0.008000,22.457709,10.199114,2.312737,-0.050352,0.136600,-0.002441,1.456989
0.010000,22.383715,10.178136,2.299311,-0.075356,0.204309,-0.003928,1.457424
0.012000,22.313169,10.157954,2.283405,-0.100252,0.271645,-0.005613,1.458023
0.014000,22.245962,10.138441,2.265108,-0.125041,0.338621,-0.007499,1.458783
0.016000,22.181854,10.119792,2.244507,-0.149727,0.405250,-0.009582,1.459705
0.018000,22.120808,10.101795,2.221686,-0.174311,0.471543,-0.011872,1.460789
0.020000,22.730409,3.189353,13.866702,-0.198797,0.537513,-0.014368,1.462035
0.022000,22.862363,2.154717,16.728232,-0.161495,0.609519,-0.024549,1.463534
0.024000,22.910359,0.399033,19.767211,-0.118349,0.684697,-0.034541,1.465314
0.026000,22.803953,7.681281,18.210742,-0.061513,0.759754,-0.046154,1.467395
0.028000,22.760678,9.001497,18.682250,-0.070760,0.833375,-0.050531,1.469764
0.030000,22.241746,10.101031,13.085237,-0.092367,0.906359,-0.053513,1.472425
0.032000,22.349791,5.853771,14.221233,-0.122129,0.974640,-0.055833,1.475335
0.034000,22.378924,4.793465,15.326508,-0.114697,1.044113,-0.062787,1.478509
0.036000,22.586938,8.162653,18.194416,-0.092505,1.113820,-0.071271,1.481960
0.038000,22.458799,7.814342,16.460433,-0.101308,1.186070,-0.075732,1.485717
0.040000,22.366585,7.877373,15.419827,-0.106401,1.257632,-0.080726,1.489773
0.042000,22.341138,6.124591,15.539885,-0.112044,1.328619,-0.085633,1.494125
0.044000,22.311321,5.258388,15.487226,-0.102427,1.399915,-0.092181,1.498783
0.046000,22.150723,6.682598,13.814797,-0.085827,1.471205,-0.099581,1.503753
0.048000,22.070380,6.880698,12.974243,-0.085245,1.541216,-0.105373,1.509028
0.050000,21.745383,9.781341,9.906059,-0.086423,1.610663,-0.111048,1.514609
0.052000,21.964856,6.667504,12.106819,-0.111839,1.676169,-0.113872,1.520470
0.054000,21.902026,7.268286,11.965816,-0.111162,1.745104,-0.119864,1.526646
0.056000,21.810050,6.998789,10.842622,-0.116396,1.813592,-0.125247,1.533143
0.058000,21.744646,7.120271,10.281566,-0.119508,1.881329,-0.130875,1.539961
0.060000,21.464104,9.024189,7.914664,-0.123746,1.948626,-0.136389,1.547105
0.062000,21.717570,6.010364,11.086190,-0.143043,2.012514,-0.140534,1.554558
0.064000,21.671824,5.931630,10.813921,-0.133023,2.080139,-0.147233,1.562364
0.066000,21.554783,5.804574,9.603902,-0.122609,2.147718,-0.153904,1.570533
0.068000,21.544236,6.550435,9.705615,-0.110674,2.213631,-0.161079,1.579064
0.070000,21.480082,6.775731,9.169757,-0.106148,2.280484,-0.167032,1.587973
0.072000,21.486332,5.738447,10.017584,-0.103728,2.346878,-0.172849,1.597269
0.074000,21.454179,5.206706,10.306011,-0.092477,2.414122,-0.179542,1.606976
0.076000,21.388201,5.484976,9.719261,-0.077018,2.481552,-0.186541,1.617111
0.078000,21.326167,4.460288,10.547244,-0.064192,2.548490,-0.193188,1.627684
0.080000,21.209518,6.256030,8.142564,-0.043864,2.615437,-0.200301,1.638720
0.082000,21.147265,6.517147,7.630699,-0.040702,2.680665,-0.206018,1.650213
0.084000,21.088082,6.743882,7.166161,-0.039956,2.745288,-0.211457,1.662178
0.086000,21.029496,6.941103,6.741778,-0.041319,2.809375,-0.216629,1.674627
0.088000,20.830712,8.703670,4.594997,-0.044527,2.872949,-0.221569,1.687579
0.090000,20.779969,8.801360,4.349188,-0.062852,2.932640,-0.224950,1.701022
0.092000,20.898301,6.772910,6.490992,-0.082083,2.991923,-0.228263,1.714977
0.094000,20.832830,6.965244,6.070358,-0.083841,3.055232,-0.233331,1.729500
0.096000,20.822586,5.386106,8.083580,-0.087428,3.117934,-0.238175,1.744612
0.098000,20.748937,5.731372,7.415243,-0.075394,3.182401,-0.243811,1.760363
0.100000,20.680565,6.424222,6.197558,-0.066617,3.246109,-0.249103,1.776777
