t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,34.151971,9.557945,3.366109,-0.000000,0.000002,0.000000,1.456606
0.006000,34.030369,9.536459,3.353837,-0.023398,0.103576,-0.002984,1.456828
0.008000,33.915469,9.516026,3.335962,-0.046691,0.206544,-0.006117,1.457326
0.010000,33.807043,9.496608,3.312711,-0.069882,0.308931,-0.009403,1.458099
0.012000,33.704851,9.478163,3.284290,-0.092976,0.410764,-0.012845,1.459147
0.014000,33.608647,9.460647,3.250890,-0.115975,0.512066,-0.016444,1.460471
0.016000,33.518175,9.444014,3.212684,-0.138883,0.612860,-0.020205,1.462070
0.018000,33.433175,9.428216,3.169833,-0.161704,0.713169,-0.024129,1.463947
0.020000,33.529353,8.474956,4.702522,-0.184441,0.813011,-0.028217,1.466104
0.022000,34.119022,1.062413,18.326388,-0.199247,0.914932,-0.032787,1.468560
0.024000,33.870323,2.477491,15.737352,-0.150604,1.025365,-0.045359,1.471429
0.026000,33.708408,10.175751,17.074186,-0.118770,1.133911,-0.056196,1.474695
0.028000,33.649740,10.683766,16.869817,-0.151691,1.238965,-0.059229,1.478358
0.030000,34.038888,3.600971,21.664665,-0.188791,1.343422,-0.061985,1.482425
0.032000,33.744839,2.929729,18.818478,-0.162278,1.452553,-0.072229,1.486948
0.034000,33.624691,3.313011,17.556216,-0.128124,1.558427,-0.083875,1.491912
0.036000,33.685391,5.009809,18.090260,-0.097514,1.663531,-0.094915,1.497317
0.038000,33.564409,5.231942,16.863894,-0.083798,1.770513,-0.103170,1.503184
0.040000,33.570112,5.856946,18.160136,-0.072003,1.876612,-0.111172,1.509515
0.042000,33.443739,5.624681,16.479985,-0.065734,1.983011,-0.118456,1.516332
0.044000,33.341706,4.081821,16.647517,-0.057048,2.088549,-0.125970,1.523639
0.046000,33.231815,4.461224,15.304478,-0.036577,2.193498,-0.134612,1.531451
0.048000,33.066571,6.727783,12.358090,-0.019505,2.297578,-0.142797,1.539773
0.050000,32.980391,6.858721,11.488308,-0.023556,2.400020,-0.148966,1.548601
0.052000,32.899106,6.968510,10.698417,-0.028783,2.501740,-0.154995,1.557946
0.054000,32.827245,7.363089,10.368282,-0.035010,2.602783,-0.160908,1.567822
0.056000,32.731166,6.953547,9.126572,-0.045138,2.703264,-0.166443,1.578246
0.058000,32.497883,8.534827,6.973919,-0.051950,2.802756,-0.172320,1.589230
0.060000,32.437066,8.585908,6.525328,-0.071654,2.898793,-0.176881,1.600773
0.062000,32.536188,6.186889,7.930243,-0.091811,2.994298,-0.181490,1.612896
0.064000,32.601956,4.185425,10.447193,-0.091207,3.091862,-0.188575,1.625643
0.066000,32.537082,5.232768,9.291311,-0.071328,3.191214,-0.197067,1.639070
0.068000,32.448239,5.500582,8.547695,-0.060955,3.290803,-0.204106,1.653202
0.070000,32.351907,6.120243,7.463765,-0.053055,3.389590,-0.210952,1.668069
0.072000,32.264950,6.313153,6.824614,-0.050422,3.487400,-0.217234,1.683697
0.074000,32.177280,6.477125,6.245748,-0.049631,3.584382,-0.223299,1.700120
0.076000,32.088255,6.649804,5.689448,-0.050372,3.680545,-0.229174,1.717373
0.078000,32.011156,6.434737,5.626094,-0.052777,3.775881,-0.234843,1.735496
0.080000,31.916364,6.610810,5.093477,-0.053672,3.870780,-0.240608,1.754538
0.082000,31.810492,6.195667,5.459563,-0.056297,3.964796,-0.246152,1.774544
0.084000,31.707161,6.470480,4.815208,-0.056117,4.058526,-0.251920,1.795575
0.086000,31.583409,7.348702,3.167932,-0.058516,4.151228,-0.257370,1.817684
0.088000,31.475120,7.474040,2.769327,-0.069483,4.241753,-0.262327,1.840917
0.090000,31.386071,7.429813,2.121553,-0.081629,4.331364,-0.267228,1.865338
0.092000,31.213179,8.199213,0.619482,-0.092935,4.419220,-0.271722,1.891011
0.094000,31.097652,8.260306,0.343596,-0.111107,4.503148,-0.275342,1.917987
0.096000,29.489833,5.918794,3.992249,-0.129926,4.586175,-0.278951,1.946348
0.098000,29.469974,4.969547,5.451467,-0.130770,4.686012,-0.274982,1.976336
0.100000,29.484816,5.684575,4.117143,-0.121999,4.785427,-0.271491,2.008080
0.102000,29.444783,5.964268,3.466923,-0.118901,4.880538,-0.268601,2.041673
0.104000,28.711666,6.401838,2.954884,-0.118271,4.972686,-0.266333,2.077231
0.106000,28.696702,6.656676,2.319176,-0.120751,5.063126,-0.267984,2.114893
0.108000,28.678649,6.890192,1.705515,-0.125637,5.150380,-0.269740,2.154799
0.110000,27.957069,8.008257,2.256856,-0.132772,5.234546,-0.271500,2.197106
0.112000,27.930683,8.092574,1.597363,-0.149229,5.322132,-0.280240,2.242054
0.114000,27.879959,8.157740,1.007080,-0.166604,5.406074,-0.288593,2.289837
0.116000,27.769568,7.859994,1.011013,-0.184761,5.486645,-0.296461,2.340672
0.118000,27.672865,7.957910,0.450952,-0.200880,5.565170,-0.303809,2.394820
0.120000,27.979150,7.712970,-0.953841,-0.217981,5.640621,-0.310960,2.452559
0.122000,27.816102,7.769823,-1.224464,-0.233859,5.708875,-0.313965,2.514141
0.124000,27.951270,8.868992,-3.079748,-0.250359,5.775129,-0.317071,2.579920
0.126000,27.756129,8.829998,-3.166151,-0.275602,5.831646,-0.321897,2.650182
0.128000,27.548337,8.789021,-3.246940,-0.300665,5.886720,-0.326839,2.725370
0.130000,27.011166,8.274838,-2.455890,-0.325558,5.940349,-0.331812,2.805989
0.132000,26.784588,8.262216,-2.591248,-0.345778,5.999223,-0.334043,2.892731
0.134000,26.544030,8.248884,-2.716268,-0.366180,6.056149,-0.336372,2.986273
0.136000,25.608777,8.783461,-1.722004,-0.386702,6.111136,-0.338893,3.087395
0.138000,25.397723,8.686338,-1.964796,-0.410653,6.170682,-0.348721,3.197141
0.140000,25.399987,5.623499,-3.450808,-0.434118,6.227475,-0.358099,3.316580
0.142000,25.181930,5.860931,-3.470177,-0.452176,6.270073,-0.333715,3.446691
0.144000,24.921883,5.846811,-3.472281,-0.470165,6.311379,-0.312598,3.588927
0.146000,24.335513,5.613774,-2.734170,-0.487632,6.351295,-0.292518,3.745012
0.148000,24.084334,5.814467,-2.816421,-0.501147,6.396681,-0.272065,3.917231
0.150000,23.823330,5.997808,-2.882548,-0.514898,6.440088,-0.254265,4.108133
0.152000,23.552203,6.164391,-2.935226,-0.528846,6.481558,-0.239061,4.320835
0.154000,23.524023,6.516747,-3.514514,-0.542962,6.521129,-0.226377,4.559193
0.156000,23.228915,6.634434,-3.508896,-0.559714,6.553493,-0.217792,4.827775
0.158000,22.924214,6.735847,-3.499582,-0.576366,6.584364,-0.211528,5.000000
0.160000,22.611387,6.819181,-3.486104,-0.592918,6.613714,-0.207433,5.000000
0.162000,22.154435,8.170702,-2.881449,-0.609398,6.641514,-0.205178,5.000000
