t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,0.231494,14.520375,0.390051,-0.000000,0.000002,0.000000,1.456606
0.006000,0.227264,14.489354,0.389030,-0.035998,0.000543,0.001217,1.456497
0.008000,0.223740,14.457824,0.387181,-0.071835,0.001081,0.002077,1.456335
0.010000,0.221195,14.424449,0.384420,-0.107513,0.001613,0.002637,1.456119
0.012000,0.219658,14.390551,0.380988,-0.143037,0.002131,0.003012,1.455849
0.014000,0.218534,14.357180,0.376893,-0.178403,0.002641,0.003241,1.455526
0.016000,0.217758,14.324480,0.372163,-0.213614,0.003143,0.003332,1.455150
0.018000,0.217322,14.292422,0.366821,-0.248673,0.003639,0.003288,1.454720
0.020000,1.198594,3.721997,17.864580,-0.283580,0.004130,0.003109,1.454237
0.022000,1.271368,3.098769,19.033344,-0.227885,0.010762,-0.006558,1.453823
0.024000,1.344925,6.481378,19.156429,-0.166365,0.017878,-0.016853,1.453485
0.026000,1.364009,6.623185,20.246558,-0.138290,0.025648,-0.023126,1.453225
0.028000,1.293710,7.180274,18.955551,-0.112127,0.033075,-0.029352,1.453048
0.030000,1.214250,8.770721,16.905319,-0.090455,0.040092,-0.035096,1.452944
0.032000,1.173180,7.831694,16.936567,-0.081325,0.046827,-0.039394,1.452901
0.034000,1.115438,8.160173,15.929846,-0.064787,0.053197,-0.044706,1.452918
0.036000,1.053005,9.408503,14.260257,-0.050913,0.059230,-0.049783,1.452989
0.038000,0.892258,11.616227,11.635467,-0.046920,0.065053,-0.053743,1.453102
0.040000,0.617053,14.930960,8.597416,-0.065285,0.069783,-0.055390,1.453239
0.042000,0.920391,10.570718,11.973477,-0.110045,0.072016,-0.054487,1.453374
0.044000,0.883111,10.691307,11.446184,-0.114606,0.076959,-0.057891,1.453537
0.046000,0.934642,9.178430,12.276997,-0.120192,0.081736,-0.061306,1.453723
0.048000,0.938826,8.281369,12.586468,-0.112825,0.087125,-0.066317,1.453939
0.050000,0.919215,7.028555,13.299143,-0.098078,0.092698,-0.072258,1.454189
0.052000,0.879500,7.430094,12.639388,-0.073732,0.098017,-0.079356,1.454475
0.054000,0.739009,10.153834,9.732831,-0.052989,0.103087,-0.086067,1.454793
0.056000,0.715307,10.308871,9.413968,-0.058171,0.107264,-0.090038,1.455124
0.058000,0.694408,10.441585,9.139191,-0.064799,0.111294,-0.093906,1.455464
0.060000,0.675698,10.555100,8.902474,-0.072682,0.115199,-0.097672,1.455812
0.062000,0.429421,13.049340,6.795346,-0.081651,0.118996,-0.101362,1.456166
0.064000,0.422322,13.157069,6.664741,-0.110937,0.120351,-0.103200,1.456507
0.066000,0.851466,7.871128,11.660567,-0.141245,0.121545,-0.105046,1.456832
0.068000,0.815316,8.183268,11.210768,-0.122366,0.126766,-0.112066,1.457185
0.070000,0.782253,8.476881,10.792677,-0.106281,0.131832,-0.118793,1.457561
0.072000,0.752420,8.738760,10.423246,-0.092872,0.136756,-0.125240,1.457959
0.074000,0.725306,8.973748,10.094916,-0.081850,0.141551,-0.131443,1.458375
0.076000,0.700557,9.184556,9.802833,-0.072968,0.146230,-0.137432,1.458807
0.078000,0.722774,8.536379,10.464992,-0.066003,0.150802,-0.143232,1.459253
0.080000,0.698030,8.737796,10.173575,-0.053585,0.155683,-0.149771,1.459719
0.082000,0.695707,7.661433,11.311324,-0.043014,0.160443,-0.156139,1.460201
0.084000,0.578118,9.675447,8.765355,-0.024218,0.164990,-0.163345,1.460707
0.086000,0.557070,9.902601,8.478378,-0.025237,0.168726,-0.168439,1.461218
0.088000,0.538062,10.101270,8.231050,-0.028361,0.172320,-0.173283,1.461732
0.090000,0.284529,12.544787,5.433197,-0.033329,0.175790,-0.177917,1.462249
0.092000,0.550670,9.996339,8.410326,-0.059499,0.176503,-0.180203,1.462742
0.094000,0.529541,10.182056,8.169809,-0.063541,0.180134,-0.184978,1.463239
0.096000,0.510303,10.343925,7.961630,-0.069308,0.183642,-0.189562,1.463738
0.098000,0.492584,10.484838,7.781387,-0.076579,0.187040,-0.193987,1.464237
0.100000,0.242360,12.501852,5.496993,-0.085160,0.190342,-0.198289,1.464735
0.102000,0.508985,10.270858,8.075910,-0.110474,0.191002,-0.201203,1.465211
0.104000,0.576382,9.089907,9.684250,-0.117047,0.194509,-0.205829,1.465688
0.106000,0.543883,9.401037,9.261616,-0.107969,0.198766,-0.212268,1.466178
0.108000,0.028136,8.376940,8.403693,-0.101765,0.202861,-0.218394,1.466678
0.110000,0.032690,8.333971,8.543710,-0.098372,0.205441,-0.239870,1.467179
0.112000,0.011210,8.652716,8.237391,-0.094088,0.208206,-0.259788,1.467681
0.114000,-0.290129,7.195290,9.387891,-0.092299,0.210816,-0.278176,1.468182
0.116000,-0.253578,6.806901,9.943965,-0.080829,0.213463,-0.290657,1.468690
0.118000,-0.221094,6.177299,10.769567,-0.065083,0.216470,-0.302264,1.469208
0.120000,-0.255389,8.247341,8.300868,-0.043416,0.219214,-0.312864,1.469740
0.122000,-0.209797,8.678259,7.962769,-0.041711,0.221132,-0.321692,1.470270
0.124000,-0.165169,9.063440,7.667819,-0.042704,0.223021,-0.329970,1.470796
0.126000,-0.336638,11.427013,4.960403,-0.046061,0.224898,-0.337823,1.471316
0.128000,-0.079953,9.023751,7.309949,-0.070225,0.223846,-0.344437,1.471806
0.130000,-0.057359,9.312688,7.027963,-0.071018,0.225593,-0.352218,1.472287
0.132000,-0.039103,9.562959,6.781299,-0.073726,0.227283,-0.359677,1.472758
0.134000,0.016904,10.236602,7.176674,-0.078092,0.228927,-0.366860,1.473218
0.136000,0.025597,10.419555,6.968748,-0.087930,0.231211,-0.373360,1.473670
0.138000,-0.167927,12.090662,4.978776,-0.098940,0.233410,-0.379673,1.474114
0.140000,0.115904,9.684184,8.153338,-0.124293,0.232890,-0.385334,1.474530
0.142000,0.102930,10.000405,7.721871,-0.122519,0.235937,-0.392404,1.474947
0.144000,0.117497,9.939003,7.763575,-0.123568,0.238821,-0.399187,1.475361
0.146000,0.102847,10.171080,7.431575,-0.123696,0.241945,-0.405935,1.475774
0.148000,0.087622,10.389612,7.112932,-0.125821,0.244914,-0.412478,1.476183
0.150000,0.151641,9.179871,7.814262,-0.129906,0.247727,-0.418832,1.476587
0.152000,0.162134,8.758034,8.319393,-0.121871,0.252022,-0.426021,1.476993
0.154000,0.161620,8.257682,9.184232,-0.109044,0.256327,-0.433538,1.477403
0.156000,0.130606,8.623900,8.554104,-0.092245,0.260259,-0.440599,1.477822
0.158000,0.039958,9.786996,6.387429,-0.079231,0.263867,-0.447318,1.478245
0.160000,0.017083,9.977982,6.043189,-0.079990,0.266276,-0.453060,1.478656
0.162000,-0.003349,10.142064,5.742893,-0.082708,0.268439,-0.458651,1.479053
0.164000,-0.022555,10.283216,5.480111,-0.087116,0.270408,-0.464108,1.479434
0.166000,-0.040980,10.404967,5.248246,-0.092982,0.272214,-0.469452,1.479796
0.168000,-0.058659,10.509270,5.044521,-0.100114,0.273872,-0.474698,1.480139
0.170000,-0.274622,11.775432,2.639817,-0.108336,0.275393,-0.479857,1.480460
0.172000,-0.286413,11.828309,2.505549,-0.130031,0.273742,-0.484057,1.480736
0.174000,-0.035968,10.252073,5.480100,-0.152341,0.271915,-0.488243,1.480968
