t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,3.421258,16.731842,0.731487,-0.000000,0.000002,0.000000,1.456606
0.006000,3.405644,16.696496,0.729120,-0.041580,0.010167,0.001930,1.456528
0.008000,3.391094,16.661745,0.725741,-0.082972,0.020271,0.003425,1.456427
0.010000,3.378152,16.626602,0.721391,-0.124178,0.030318,0.004496,1.456304
0.012000,3.367276,16.589488,0.716059,-0.165200,0.040314,0.005191,1.456157
0.014000,3.357855,16.551642,0.709792,-0.206039,0.050260,0.005636,1.455987
0.016000,3.349210,16.514671,0.702658,-0.246697,0.060162,0.005900,1.455794
0.018000,3.964605,10.173795,10.954837,-0.287179,0.070024,0.005984,1.455577
0.020000,4.262734,6.641494,17.036815,-0.277047,0.084152,0.000635,1.455411
0.022000,4.325685,6.004173,18.203761,-0.232983,0.099996,-0.008714,1.455337
0.024000,4.009746,9.610556,12.276076,-0.183015,0.116256,-0.018762,1.455362
0.026000,4.208738,11.200495,15.272491,-0.161500,0.130496,-0.025661,1.455445
0.028000,4.373087,7.361724,19.206555,-0.160229,0.146197,-0.030179,1.455607
0.030000,4.158814,12.126347,14.896028,-0.127478,0.163052,-0.038340,1.455875
0.032000,4.105242,12.331528,14.158987,-0.138702,0.178434,-0.041739,1.456219
0.034000,3.730252,15.810620,10.688926,-0.151376,0.193489,-0.045096,1.456634
0.036000,4.134016,11.129213,14.583240,-0.191966,0.205109,-0.045851,1.457088
0.038000,4.073145,11.388221,13.784194,-0.187918,0.220354,-0.051312,1.457616
0.040000,4.118342,9.720709,14.639175,-0.186035,0.235305,-0.056661,1.458214
0.042000,4.059784,9.971424,13.878220,-0.169955,0.250895,-0.063733,1.458888
0.044000,4.060956,9.038418,14.262989,-0.156058,0.266194,-0.070637,1.459634
0.046000,4.042376,7.847651,15.303145,-0.134526,0.281697,-0.078377,1.460455
0.048000,3.982669,8.375916,14.389708,-0.104146,0.296917,-0.087189,1.461356
0.050000,3.796566,11.203553,10.712536,-0.078472,0.311769,-0.095493,1.462331
0.052000,3.759632,11.446574,10.274209,-0.079902,0.325426,-0.100968,1.463355
0.054000,3.726033,11.657701,9.892221,-0.083526,0.338852,-0.106260,1.464425
0.056000,3.695338,11.840622,9.559309,-0.089070,0.352075,-0.111404,1.465538
0.058000,3.389811,14.483976,6.834553,-0.096293,0.365120,-0.116432,1.466692
0.060000,3.375769,14.632649,6.673338,-0.125091,0.375227,-0.119426,1.467862
0.062000,3.902767,8.759604,13.430781,-0.155274,0.385133,-0.122405,1.469048
0.064000,3.814674,9.707640,11.912714,-0.131305,0.400015,-0.131011,1.470303
0.066000,3.768129,10.013419,11.390731,-0.115289,0.414393,-0.138743,1.471619
0.068000,3.724725,10.292136,10.909637,-0.102041,0.428566,-0.146200,1.472992
0.070000,3.685741,10.552957,10.492972,-0.091352,0.442549,-0.153421,1.474419
0.072000,3.649954,10.789433,10.125669,-0.083050,0.456359,-0.160422,1.475898
0.074000,3.672472,10.221632,10.905485,-0.076905,0.470008,-0.167269,1.477425
0.076000,3.635622,10.450653,10.502951,-0.066012,0.484034,-0.174777,1.479007
0.078000,3.637078,9.553826,11.862378,-0.057242,0.497884,-0.182063,1.480642
0.080000,3.487759,11.339923,8.824976,-0.041828,0.511679,-0.190011,1.482338
0.082000,3.456124,11.557074,8.473585,-0.044481,0.524306,-0.196063,1.484073
0.084000,3.428520,11.759712,8.184127,-0.049170,0.536735,-0.201926,1.485846
0.086000,3.402781,11.936420,7.932787,-0.055750,0.549001,-0.207621,1.487654
0.088000,3.138531,14.258846,5.238639,-0.063985,0.561123,-0.213178,1.489497
0.090000,3.125368,14.392991,5.144175,-0.092162,0.570252,-0.216608,1.491349
0.092000,3.425637,11.499818,8.565409,-0.121592,0.579208,-0.220015,1.493209
0.094000,3.539760,9.363449,11.885641,-0.125777,0.591833,-0.226256,1.495110
0.096000,3.481110,10.290335,10.387338,-0.107459,0.605873,-0.234813,1.497075
0.098000,3.442139,10.541871,9.945672,-0.097080,0.619550,-0.242489,1.499097
0.100000,2.801419,8.708228,9.328894,-0.089076,0.633043,-0.249898,1.501171
0.102000,2.186364,8.077838,8.676436,-0.078838,0.644882,-0.270255,1.503290
0.104000,2.155002,8.373101,8.385316,-0.068237,0.655043,-0.279515,1.505444
0.106000,2.148824,8.700311,8.112497,-0.059629,0.665041,-0.286880,1.507631
0.108000,2.203313,9.096323,7.877739,-0.052965,0.674945,-0.292649,1.509851
0.110000,2.299180,8.816138,8.849524,-0.048176,0.684911,-0.297795,1.512103
0.112000,2.377919,9.304597,8.467356,-0.039576,0.695094,-0.303092,1.514392
0.114000,2.371419,10.835187,6.083722,-0.033658,0.705325,-0.308602,1.516718
0.116000,2.433926,11.111693,5.931151,-0.042387,0.714489,-0.313739,1.519064
0.118000,2.486713,11.348833,5.797562,-0.052278,0.723725,-0.319121,1.521429
0.120000,2.332670,12.898804,3.264190,-0.063156,0.733024,-0.324714,1.523814
0.122000,2.604121,11.435129,6.093902,-0.087573,0.739317,-0.329681,1.526194
0.124000,2.629092,11.625915,5.929045,-0.096989,0.749176,-0.335823,1.528597
0.126000,2.674841,11.895711,6.114665,-0.107430,0.759015,-0.342049,1.531023
0.128000,2.687558,12.033285,5.953514,-0.121116,0.770157,-0.347898,1.533480
0.130000,2.741141,11.638190,6.866020,-0.135343,0.781132,-0.353861,1.535965
0.132000,2.732894,11.896589,6.464370,-0.140810,0.792597,-0.360517,1.538486
0.134000,2.724015,12.116954,6.116501,-0.148339,0.803812,-0.367160,1.541041
