t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,35.087977,-2.140571,3.169783,-0.000000,0.000002,0.000000,1.456606
0.006000,34.965483,-2.136624,3.158583,0.005394,0.106474,-0.004810,1.456838
0.008000,34.849773,-2.132627,3.141781,0.010762,0.212324,-0.009524,1.457354
0.010000,34.740616,-2.128582,3.119605,0.016100,0.317579,-0.014144,1.458155
0.012000,34.637770,-2.124489,3.092261,0.021409,0.422264,-0.018674,1.459240
0.014000,34.540987,-2.120346,3.059941,0.026687,0.526405,-0.023113,1.460609
0.016000,34.450013,-2.116151,3.022820,0.031932,0.630024,-0.027465,1.462264
0.018000,34.364586,-2.111902,2.981060,0.037143,0.733145,-0.031731,1.464206
0.020000,34.434105,-1.405105,4.409921,0.042319,0.835789,-0.035913,1.466438
0.022000,35.074305,-1.108717,18.603871,0.041003,0.940804,-0.039502,1.468978
0.024000,35.182515,-0.481020,21.322340,0.042219,1.053406,-0.042820,1.471938
0.026000,34.675209,-4.421453,16.997888,0.036268,1.166787,-0.045546,1.475341
0.028000,34.962015,-1.796916,20.024516,0.064414,1.275310,-0.052180,1.479159
0.030000,35.047249,0.698324,22.970867,0.066387,1.386733,-0.055457,1.483423
0.032000,34.880026,-1.394698,21.226503,0.047181,1.498720,-0.056466,1.488163
0.034000,34.672753,0.347390,18.132958,0.046602,1.609624,-0.059421,1.493376
0.036000,34.553512,0.249565,16.917982,0.029624,1.718963,-0.060871,1.499051
0.038000,34.342692,2.204324,15.570911,0.013601,1.827409,-0.062439,1.505189
0.040000,34.248147,-1.973460,13.120009,-0.019945,1.932930,-0.061799,1.511787
0.042000,34.159181,-1.971924,12.304326,-0.018120,2.039015,-0.065299,1.518847
0.044000,33.712629,-1.845497,8.317491,-0.016293,2.144420,-0.068733,1.526378
0.046000,34.180443,-0.084574,13.845967,-0.012519,2.243973,-0.072400,1.534352
0.048000,34.117422,-2.617901,13.876607,-0.025104,2.350291,-0.074049,1.542842
0.050000,34.023667,-2.537454,12.895519,-0.013297,2.456478,-0.078032,1.551869
0.052000,33.932193,-2.218101,11.778920,-0.002231,2.561935,-0.081868,1.561445
0.054000,33.878666,-0.955608,11.415072,0.006312,2.666639,-0.085402,1.571582
0.056000,33.815745,-0.567539,11.160506,0.003532,2.770893,-0.087865,1.582300
0.058000,33.733690,-0.613030,10.390098,-0.003057,2.874730,-0.090178,1.593622
0.060000,33.660894,-0.082420,10.432845,-0.009259,2.977918,-0.092507,1.605566
0.062000,33.551118,-1.991196,8.567393,-0.021016,3.080652,-0.094236,1.618161
0.064000,33.488271,-2.006292,7.916366,-0.016590,3.182180,-0.097625,1.631423
0.066000,33.430764,-2.018354,7.307729,-0.012014,3.283157,-0.101006,1.645377
0.068000,33.270718,-3.043833,6.136076,-0.007339,3.383599,-0.104272,1.660053
0.070000,33.294085,-2.529303,7.163812,0.007460,3.481751,-0.108558,1.675473
0.072000,33.191606,-1.773374,5.730134,0.015808,3.581687,-0.111804,1.691690
0.074000,33.107927,-1.756666,5.192060,0.017069,3.680150,-0.114562,1.708733
0.076000,33.022331,-1.740377,4.684968,0.018245,3.777841,-0.117287,1.726642
0.078000,32.927305,-0.263439,5.019886,0.019338,3.874749,-0.119980,1.745459
0.080000,32.833585,-0.388122,4.425281,0.009633,3.970630,-0.121385,1.765235
0.082000,32.774239,-0.978380,4.383415,0.001100,4.065617,-0.122951,1.786021
0.084000,32.671120,-1.035250,3.793826,-0.002468,4.161393,-0.125329,1.807883
