t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,28.985957,-15.975888,2.274691,-0.000000,0.000002,0.000000,1.456606
0.006000,28.888300,-15.940213,2.267283,0.040041,0.088005,-0.006569,1.456778
0.008000,28.796639,-15.906272,2.255153,0.079889,0.175497,-0.012752,1.457176
0.010000,28.710615,-15.873744,2.238483,0.119549,0.262502,-0.018526,1.457799
0.012000,28.629731,-15.842097,2.217440,0.159023,0.349044,-0.023877,1.458647
0.014000,28.553769,-15.811289,2.192177,0.198313,0.435145,-0.028808,1.459720
0.016000,28.482506,-15.781270,2.162838,0.237421,0.520826,-0.033322,1.461018
0.018000,28.660383,-14.304354,4.586261,0.276349,0.606106,-0.037423,1.462543
0.020000,29.143892,-8.104180,15.768735,0.304290,0.693344,-0.041114,1.464316
0.022000,28.458809,-12.276166,8.045843,0.280829,0.784536,-0.036433,1.466413
0.024000,29.547214,-3.897383,24.505972,0.293118,0.870412,-0.035770,1.468780
0.026000,29.348901,-6.921936,21.889698,0.231049,0.966658,-0.028336,1.471542
0.028000,29.208600,-7.403009,20.635488,0.198831,1.061145,-0.023588,1.474687
0.030000,29.080417,-7.868285,19.461969,0.170593,1.154753,-0.019777,1.478211
0.032000,29.011265,-7.156123,20.004585,0.146230,1.247538,-0.016503,1.482112
0.034000,28.883547,-7.757611,18.634787,0.113548,1.339592,-0.012148,1.486397
0.036000,28.766396,-8.273677,17.398172,0.086153,1.430816,-0.008423,1.491063
0.038000,28.455946,-11.911665,12.325293,0.063316,1.521277,-0.005224,1.496110
0.040000,28.376142,-12.109064,11.677440,0.071407,1.609499,-0.005536,1.501513
0.042000,28.301834,-12.272501,11.086493,0.081175,1.697218,-0.005868,1.507276
0.044000,27.958713,-13.936718,8.324295,0.092343,1.784466,-0.006193,1.513403
0.046000,28.444389,-8.798910,14.683347,0.121425,1.867970,-0.008311,1.519878
0.048000,28.281612,-10.037450,12.507431,0.104437,1.956898,-0.004982,1.526766
0.050000,28.202061,-10.289820,11.787221,0.099639,2.044674,-0.002955,1.534062
0.052000,28.127062,-10.513607,11.127192,0.097151,2.131904,-0.001157,1.541774
0.054000,28.056308,-10.720517,10.525495,0.096724,2.218621,0.000451,1.549911
0.056000,28.089772,-9.953964,11.614046,0.098209,2.304851,0.001899,1.558483
0.058000,28.040565,-10.204593,10.987623,0.091985,2.391668,0.004144,1.567514
0.060000,28.009216,-9.911121,11.387642,0.088101,2.478193,0.006065,1.577017
0.062000,27.830902,-11.370682,8.757451,0.080937,2.564739,0.008145,1.587013
0.064000,27.759049,-11.635830,8.125883,0.084632,2.649112,0.009258,1.597498
0.066000,27.458213,-13.218246,5.077938,0.090837,2.732999,0.010211,1.608487
0.068000,27.662815,-11.712596,7.690361,0.114058,2.812954,0.009329,1.619968
0.070000,27.589305,-11.939277,7.117765,0.120887,2.896499,0.010448,1.631994
0.072000,27.517569,-12.135490,6.596576,0.129919,2.979497,0.011430,1.644582
0.074000,27.446318,-12.307275,6.116700,0.140874,3.061953,0.012300,1.657755
0.076000,27.482404,-10.083994,9.614949,0.153520,3.143879,0.013094,1.671535
0.078000,27.403508,-10.403867,8.538149,0.149126,3.227864,0.015104,1.685983
0.080000,27.317233,-10.775171,7.684511,0.147620,3.310938,0.016477,1.701119
0.082000,27.231903,-11.100639,6.910945,0.149643,3.393188,0.017534,1.716972
0.084000,27.146779,-11.385653,6.207750,0.154777,3.474633,0.018336,1.733568
0.086000,27.061197,-11.634982,5.566326,0.162653,3.555290,0.018937,1.750940
0.088000,26.974564,-11.852853,4.979056,0.172947,3.635169,0.019386,1.769122
0.090000,26.885791,-12.239813,4.086843,0.185374,3.714277,0.019729,1.788150
0.092000,26.812558,-12.158935,4.059321,0.201359,3.792286,0.019888,1.808063
0.094000,26.755943,-11.406593,5.331285,0.216577,3.870200,0.020191,1.828911
0.096000,23.931570,-6.686145,5.318789,0.224038,3.949086,0.020658,1.850762
0.098000,24.054603,-8.495716,2.718072,0.222414,4.022373,-0.016877,1.873648
0.100000,23.948712,-8.887597,2.202961,0.233342,4.092869,-0.051439,1.897596
0.102000,22.280831,-7.945479,4.372834,0.246456,4.162454,-0.086690,1.922664
0.104000,22.451338,-8.531506,3.767707,0.249397,4.243543,-0.131816,1.949020
0.106000,22.659370,-9.120294,3.217152,0.254926,4.321981,-0.174400,1.976725
0.108000,22.897784,-10.445587,0.966710,0.262802,4.398109,-0.213408,2.005852
0.110000,22.982920,-8.135586,6.145111,0.283303,4.465748,-0.249685,2.036420
