t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,14.995172,0.263586,1.394257,-0.000000,0.000002,0.000000,1.456606
0.006000,14.942979,0.262900,1.389969,-0.000477,0.045385,-0.001573,1.456641
0.008000,14.892682,0.262269,1.384639,-0.000952,0.090501,-0.003134,1.456766
0.010000,14.844219,0.261690,1.378311,-0.001427,0.135358,-0.004684,1.456980
0.012000,14.797532,0.261161,1.371028,-0.001902,0.179962,-0.006222,1.457282
0.014000,14.752559,0.260681,1.362829,-0.002377,0.224321,-0.007750,1.457672
0.016000,14.709244,0.260247,1.353753,-0.002853,0.268442,-0.009268,1.458149
0.018000,14.667529,0.259858,1.343833,-0.003329,0.312330,-0.010776,1.458714
0.020000,14.627358,0.259512,1.333103,-0.003807,0.355993,-0.012274,1.459366
0.022000,15.751697,0.335257,20.360925,-0.004287,0.399437,-0.013764,1.460105
0.024000,15.812673,0.334595,21.424422,-0.003180,0.452366,-0.015180,1.461069
0.026000,15.841850,0.290365,22.876090,-0.001896,0.505615,-0.016631,1.462267
0.028000,15.461004,-0.032827,17.732504,-0.001431,0.558881,-0.018033,1.463708
0.030000,14.677687,0.220443,10.697192,-0.003805,0.609473,-0.019301,1.465356
0.032000,15.695708,0.036238,22.877138,-0.004367,0.652854,-0.020656,1.467152
0.034000,15.529043,0.213063,19.741545,-0.004157,0.704877,-0.021940,1.469192
0.036000,15.414290,0.226269,18.422865,-0.003471,0.756121,-0.023324,1.471460
0.038000,15.310171,0.238971,17.274094,-0.002862,0.806687,-0.024709,1.473948
0.040000,15.215330,0.254214,16.264794,-0.002361,0.856642,-0.026088,1.476650
0.042000,15.128316,0.253945,15.367843,-0.002006,0.906046,-0.027456,1.479561
0.044000,15.048048,0.260138,14.561622,-0.001659,0.954951,-0.028825,1.482678
0.046000,14.997112,0.092096,15.153097,-0.001366,1.003402,-0.030191,1.485997
0.048000,14.918413,0.096031,14.241838,-0.001495,1.051417,-0.031476,1.489523
0.050000,14.693281,0.063331,10.210380,-0.001598,1.098959,-0.032763,1.493255
0.052000,14.641897,0.056524,9.818590,-0.003118,1.144838,-0.033974,1.497164
0.054000,14.594237,0.048717,9.480522,-0.004595,1.190426,-0.035169,1.501253
0.056000,14.225684,0.233051,6.400252,-0.006023,1.235756,-0.036355,1.505522
0.058000,14.568662,0.024717,9.688591,-0.006398,1.277016,-0.037836,1.509943
0.060000,14.715708,0.100667,13.337318,-0.007777,1.322459,-0.038967,1.514552
0.062000,14.587732,0.266574,11.125809,-0.006807,1.369610,-0.040285,1.519382
0.064000,14.517559,0.495261,10.400839,-0.005350,1.415762,-0.041542,1.524421
0.066000,14.466229,0.516214,9.962357,-0.005789,1.461390,-0.042630,1.529667
0.068000,14.434230,0.306035,9.817895,-0.006398,1.506721,-0.043721,1.535123
0.070000,14.388802,0.324171,9.471386,-0.005221,1.552014,-0.045005,1.540791
0.072000,14.455303,0.675288,11.192183,-0.004189,1.597056,-0.046280,1.546674
0.074000,14.431711,0.756670,11.856448,-0.007327,1.643170,-0.047299,1.552793
0.076000,14.330023,-1.372739,10.682663,-0.012317,1.689344,-0.048095,1.559157
0.078000,14.236432,-0.060002,8.805460,0.000024,1.734709,-0.050548,1.565764
0.080000,14.195158,-0.043681,8.467298,-0.000101,1.778995,-0.051819,1.572604
0.082000,13.885408,0.247462,5.364741,-0.000397,1.823026,-0.053059,1.579681
0.084000,14.164941,-0.031498,8.598742,-0.001245,1.862699,-0.054254,1.586966
0.086000,14.196534,1.758713,10.406791,-0.001807,1.906919,-0.055423,1.594504
0.088000,14.187066,-0.541150,10.944071,-0.017122,1.952063,-0.055412,1.602315
0.090000,14.119617,-0.555202,9.604843,-0.010540,1.997828,-0.057194,1.610415
0.092000,14.075150,-0.529244,9.227394,-0.003072,2.042811,-0.058976,1.618802
0.094000,14.055273,0.287331,9.229050,0.004208,2.087505,-0.060710,1.627482
0.096000,14.012881,0.295626,8.900583,0.004182,2.132212,-0.061960,1.636463
0.098000,13.982759,0.609026,8.981726,0.004059,2.176670,-0.063268,1.645752
0.100000,13.946834,0.757505,9.485937,0.000948,2.221094,-0.064453,1.655361
0.102000,13.749936,1.202718,5.919876,-0.004268,2.265624,-0.065435,1.665303
0.104000,13.852741,-1.239068,8.462337,-0.014611,2.306233,-0.066007,1.675550
0.106000,13.730364,-1.503429,6.749325,-0.003263,2.350080,-0.068008,1.686145
0.108000,13.789709,-0.528087,7.667437,0.011872,2.391868,-0.070367,1.697080
0.110000,13.749588,-0.526444,7.412031,0.017165,2.435207,-0.071934,1.708380
0.112000,13.742170,0.706303,8.371543,0.022415,2.478303,-0.073455,1.720057
0.114000,13.672367,-0.393608,7.860586,0.018177,2.522265,-0.074330,1.732134
