t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,0.520785,-1.994631,0.013005,-0.000000,0.000002,0.000000,1.456606
0.006000,0.520037,-1.990227,0.013945,0.004696,0.001296,-0.000022,1.456500
0.008000,0.519318,-1.985858,0.014855,0.009374,0.002588,-0.000031,1.456342
0.010000,0.518625,-1.981529,0.015739,0.014035,0.003877,-0.000029,1.456133
0.012000,0.517955,-1.977243,0.016600,0.018678,0.005162,-0.000018,1.455872
0.014000,0.517307,-1.973001,0.017440,0.023306,0.006444,0.000001,1.455561
0.016000,0.516677,-1.968806,0.018261,0.027917,0.007723,0.000025,1.455198
0.018000,0.516066,-1.964660,0.019065,0.032512,0.008999,0.000054,1.454784
0.020000,1.163211,3.295453,9.665172,0.037091,0.010272,0.000087,1.454319
0.022000,1.753293,1.472222,19.907372,-0.002472,0.015178,0.005032,1.453865
0.024000,1.870949,0.129598,21.601980,-0.026363,0.023535,0.008205,1.453493
0.026000,1.516950,3.423939,17.831245,-0.038959,0.032804,0.009960,1.453214
0.028000,1.798362,-2.619512,20.110661,-0.082426,0.038660,0.015104,1.452997
0.030000,1.737542,-1.851719,19.526096,-0.069996,0.047902,0.013669,1.452866
0.032000,1.632412,-2.440963,17.515792,-0.065456,0.056559,0.013227,1.452817
0.034000,1.585993,-1.756187,17.141552,-0.054837,0.064821,0.012068,1.452837
0.036000,1.527479,-2.771203,16.823523,-0.051236,0.072607,0.011793,1.452923
0.038000,1.462257,-2.600002,15.724523,-0.039657,0.079918,0.010584,1.453071
0.040000,1.404855,-2.445516,14.772723,-0.029569,0.086841,0.009593,1.453274
0.042000,1.326094,-2.999359,13.202166,-0.020816,0.093425,0.008797,1.453526
0.044000,1.286828,-2.791246,12.595608,-0.006172,0.099742,0.007459,1.453817
0.046000,1.030289,-5.073357,9.719933,0.006574,0.105830,0.006385,1.454144
0.048000,1.260675,-2.051817,12.074901,0.038757,0.109819,0.004138,1.454484
0.050000,1.227989,-1.947901,11.625500,0.044950,0.115751,0.003850,1.454856
0.052000,1.224618,-1.439592,11.675556,0.050275,0.121507,0.003685,1.455256
0.054000,1.197152,-1.374352,11.321335,0.050833,0.127215,0.004083,1.455684
0.056000,1.191289,-0.758506,11.626918,0.050850,0.132779,0.004556,1.456138
0.058000,1.162758,-0.827867,11.237937,0.044627,0.138141,0.005811,1.456619
0.060000,1.137519,-0.890046,10.907793,0.039093,0.143354,0.006974,1.457125
0.062000,1.114278,-0.674330,10.432271,0.034179,0.148438,0.008056,1.457652
0.064000,1.095679,-0.758991,10.234096,0.027729,0.153461,0.009319,1.458198
0.066000,1.078919,-0.841147,10.068504,0.022089,0.158403,0.010476,1.458762
0.068000,1.063889,-0.905919,9.930653,0.017232,0.163276,0.011531,1.459343
0.070000,1.050296,-0.962918,9.816978,0.012997,0.168089,0.012506,1.459940
0.072000,1.037940,-1.013023,9.724134,0.009312,0.172852,0.013410,1.460551
0.074000,1.017846,-1.339994,9.308796,0.006110,0.177572,0.014251,1.461177
0.076000,1.011930,-1.694526,9.591330,0.006328,0.182312,0.014680,1.461816
0.078000,1.003089,-1.641220,9.541261,0.009287,0.186994,0.014775,1.462469
0.080000,0.948129,-0.348045,8.372345,0.011791,0.191648,0.014934,1.463135
0.082000,0.955751,0.011870,8.880266,0.002204,0.195949,0.016496,1.463807
0.084000,0.864395,0.780097,8.223722,-0.011159,0.200207,0.018496,1.464487
0.086000,0.877028,-2.326929,7.640268,-0.030363,0.203488,0.021092,1.465168
0.088000,0.725485,-3.210321,6.315166,-0.021633,0.207454,0.020477,1.465850
0.090000,0.960687,-1.344273,9.011981,-0.003691,0.209974,0.018841,1.466522
0.092000,0.944960,-1.343141,8.899114,-0.001885,0.214633,0.019190,1.467205
0.094000,0.970075,-2.017787,9.470358,-0.000019,0.219232,0.019515,1.467898
0.096000,1.027559,-1.712351,10.563726,0.007527,0.224154,0.019166,1.468605
0.098000,1.012388,-2.316452,10.925962,0.011554,0.229554,0.019208,1.469336
0.100000,1.019576,-1.748931,11.142423,0.020268,0.234832,0.018689,1.470090
0.102000,0.976234,0.118418,10.527196,0.023582,0.240156,0.018799,1.470871
0.104000,0.954821,0.040027,10.246491,0.008871,0.245005,0.020960,1.471671
0.106000,0.840644,-1.614496,8.160741,-0.005143,0.249735,0.023026,1.472489
0.108000,0.827827,-1.645106,8.055096,-0.005226,0.253768,0.023463,1.473311
0.110000,0.690868,-0.646958,6.929132,-0.005122,0.257750,0.023893,1.474138
0.112000,0.665459,-3.006531,6.768406,-0.012692,0.260362,0.025035,1.474956
0.114000,0.894568,-2.412717,9.498264,0.000774,0.262796,0.023935,1.475768
0.116000,1.003460,-0.290305,11.670058,0.009805,0.267475,0.023479,1.476594
0.118000,0.925926,-1.071316,10.236243,0.001102,0.272972,0.025020,1.477449
0.120000,0.901218,-1.080333,9.928410,0.000505,0.278021,0.025706,1.478325
0.122000,0.895370,-1.316951,9.904215,0.000050,0.282931,0.026347,1.479218
0.124000,0.913911,-2.054859,10.386969,0.001627,0.287893,0.026764,1.480129
0.126000,0.909583,-2.487374,10.575233,0.009349,0.293174,0.026497,1.481063
0.128000,0.974526,-1.818111,12.309851,0.020544,0.298531,0.025820,1.482020
0.130000,0.959999,-1.074526,12.565303,0.024039,0.304412,0.025931,1.483013
0.132000,0.799928,-1.519666,8.986729,0.020103,0.310071,0.026861,1.484042
0.134000,0.779512,-1.557126,8.740243,0.018784,0.314409,0.027411,1.485082
