t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,tof
0.002000,0.000200,0.000012,0.017692,0.000000,0.000000,0.000000,1.456662
0.004000,3.277790,20.523835,0.811094,-0.000000,0.000002,0.000000,1.456606
0.006000,3.261917,20.480258,0.808214,-0.051095,0.009698,0.002701,1.456527
0.008000,3.247687,20.437042,0.803842,-0.101958,0.019337,0.004866,1.456423
0.010000,3.235394,20.393400,0.798016,-0.152590,0.028925,0.006523,1.456295
0.012000,3.224508,20.349702,0.790745,-0.202993,0.038470,0.007731,1.456142
0.014000,3.215479,20.305543,0.782130,-0.253167,0.047975,0.008535,1.455965
0.016000,3.208789,20.259761,0.772212,-0.303116,0.057448,0.009007,1.455764
0.018000,3.868423,13.430583,11.744010,-0.352846,0.066892,0.009271,1.455538
0.020000,4.215873,9.377522,18.703760,-0.348490,0.080886,0.003700,1.455367
0.022000,4.264156,8.877546,19.600583,-0.305417,0.096940,-0.006515,1.455298
0.024000,3.971405,12.460303,13.749967,-0.257597,0.113314,-0.017315,1.455336
0.026000,4.192396,10.663901,17.391293,-0.238124,0.127833,-0.024949,1.455441
0.028000,3.518761,17.682578,9.551607,-0.208455,0.146193,-0.032929,1.455647
0.030000,4.149001,11.826501,16.529722,-0.244915,0.156684,-0.034852,1.455882
0.032000,4.086734,12.218175,15.692335,-0.225979,0.172573,-0.042803,1.456205
0.034000,4.095412,11.508101,16.238656,-0.210093,0.188157,-0.050514,1.456610
0.036000,4.036626,11.874361,15.434640,-0.188298,0.203972,-0.058986,1.457100
0.038000,4.039521,10.840674,16.745703,-0.169513,0.219479,-0.067201,1.457671
0.040000,3.976632,11.394394,15.754285,-0.143163,0.234786,-0.076340,1.458330
0.042000,3.737553,14.154917,11.253692,-0.121586,0.249726,-0.085002,1.459069
0.044000,3.699189,14.391705,10.775391,-0.126687,0.263215,-0.090943,1.459859
0.046000,3.664477,14.596805,10.355750,-0.133825,0.276472,-0.096762,1.460695
0.048000,3.633008,14.773946,9.987279,-0.142755,0.289528,-0.102482,1.461576
0.050000,3.281482,17.506432,6.811874,-0.153259,0.302411,-0.108115,1.462498
0.052000,3.644264,14.494850,10.161476,-0.185766,0.312174,-0.111826,1.463435
0.054000,3.610201,14.677725,9.796188,-0.193833,0.325194,-0.117916,1.464415
0.056000,3.690614,13.639075,11.628830,-0.203583,0.338048,-0.123896,1.465436
0.058000,3.640931,14.015186,10.966427,-0.198029,0.351529,-0.131606,1.466512
0.060000,3.595890,14.343413,10.381213,-0.195986,0.364767,-0.139016,1.467637
0.062000,3.554909,14.629423,9.864120,-0.197014,0.377784,-0.146177,1.468809
0.064000,3.517473,14.878230,9.407102,-0.200727,0.390601,-0.153135,1.470024
0.066000,3.684743,13.185192,12.119868,-0.206783,0.403236,-0.159931,1.471278
0.068000,3.713980,12.591674,13.033229,-0.197814,0.417670,-0.168566,1.472594
0.070000,3.572488,13.460179,11.349372,-0.184012,0.432547,-0.177915,1.473979
