t,acc,gyro,tof
0.080000,-5.238898,1.923277,4.060058,0.020179,-6.996155,-0.084751,0.848290
0.082000,-4.951698,2.349522,3.984670,0.043801,-7.069232,-0.120366,0.840565
0.084000,-4.573471,0.335224,1.969099,0.050133,-7.137821,-0.139731,0.833019
0.086000,38.748634,3.143580,-16.137221,0.043122,-7.176008,-0.124936,0.825670
0.088000,34.210071,6.516154,-7.178668,-0.002732,-5.914948,-0.108589,0.819670
0.090000,36.481551,0.525213,14.913178,-0.139016,-4.870694,-0.030332,0.814740
0.092000,31.179244,0.566977,15.576496,-0.122581,-4.031996,-0.049846,0.810720
0.094000,26.588595,0.726153,15.986120,-0.105159,-3.329204,-0.071501,0.807439
0.096000,22.415639,-1.762845,15.829315,-0.090208,-2.742277,-0.092399,0.804760
0.098000,18.742289,1.236570,15.349333,-0.069453,-2.254004,-0.088941,0.802572
0.100000,15.509763,1.422498,14.796870,-0.064003,-1.848390,-0.104473,0.800785
0.102000,12.681622,1.564040,14.265245,-0.061308,-1.513742,-0.118621,0.799322
0.104000,10.239207,1.682598,13.753581,-0.060400,-1.239667,-0.131869,0.798122
0.106000,8.086419,-0.953288,13.292046,-0.060755,-1.017283,-0.144621,0.797134
0.108000,6.345032,1.925764,12.800160,-0.051499,-0.839649,-0.135145,0.796313
0.110000,4.805023,2.005433,12.366024,-0.053962,-0.698822,-0.147713,0.795625
0.112000,3.486745,2.075610,11.963123,-0.056932,-0.589859,-0.160329,0.795037
0.114000,2.349830,2.135403,11.592765,-0.060305,-0.507914,-0.173038,0.794526
0.116000,1.367645,2.184183,11.256280,-0.064007,-0.448788,-0.185753,0.794068
0.118000,0.529322,2.226289,10.948066,-0.067945,-0.408851,-0.198400,0.793647
0.120000,-0.184252,2.262535,10.666061,-0.072061,-0.384993,-0.210981,0.793246
0.122000,-0.817858,-0.419871,10.435849,-0.076302,-0.374534,-0.223500,0.792853
0.124000,-1.300775,2.359457,10.179721,-0.070678,-0.376131,-0.214757,0.792456
0.126000,-1.730490,2.378306,9.967015,-0.075566,-0.385920,-0.227070,0.792049
0.128000,-2.091792,2.403712,9.772490,-0.080447,-0.403149,-0.239248,0.791622
0.130000,-2.393650,2.426093,9.594499,-0.085334,-0.426369,-0.251354,0.791172
0.132000,-2.645035,2.445502,9.430639,-0.090214,-0.454347,-0.263375,0.790692
0.134000,-2.855089,2.461060,9.275879,-0.095069,-0.486034,-0.275309,0.790179
0.136000,-3.029017,2.474267,9.130941,-0.099839,-0.520534,-0.287211,0.789630
0.138000,-3.172870,2.486360,8.993566,-0.104502,-0.557093,-0.299079,0.789043
0.140000,-3.292391,2.499166,8.860480,-0.109064,-0.595081,-0.310899,0.788417
0.142000,-3.435560,-0.212119,8.750434,-0.113578,-0.633967,-0.322626,0.787751
0.144000,-3.474250,2.539761,8.610055,-0.108378,-0.674504,-0.314528,0.787042
0.146000,-3.542603,2.553951,8.487841,-0.113360,-0.713989,-0.325810,0.786291
0.148000,-3.599271,2.568778,8.368863,-0.118382,-0.753290,-0.336915,0.785498
0.150000,-3.646381,2.584238,8.252881,-0.123479,-0.792174,-0.347821,0.784664
0.152000,-3.736826,-0.141558,8.152892,-0.128684,-0.830453,-0.358508,0.783789
0.154000,-3.718996,2.632222,8.036656,-0.124081,-0.869265,-0.350240,0.782871
0.156000,-3.746773,2.650267,7.930982,-0.130105,-0.905985,-0.360233,0.781913
0.158000,-3.770682,2.669489,7.827845,-0.136321,-0.941780,-0.369945,0.780916
0.160000,-3.791586,2.689059,7.727024,-0.142771,-0.976599,-0.379354,0.779879
0.162000,-3.809919,2.707876,7.629100,-0.149468,-1.010406,-0.388460,0.778804
0.164000,-4.261498,2.088055,5.957118,-0.156390,-1.043184,-0.397281,0.777692
0.166000,-3.780288,2.871754,7.714826,-0.137338,-1.071077,-0.428107,0.776538
0.168000,-3.862084,0.037653,7.588922,-0.149497,-1.102825,-0.432251,0.775349
0.170000,-3.903361,3.035699,7.264960,-0.150422,-1.134829,-0.419506,0.774124
0.172000,-3.918937,3.018621,7.158846,-0.165493,-1.164260,-0.421925,0.772863
0.174000,-4.685756,4.354018,5.070427,-0.179679,-1.192654,-0.424965,0.771568
0.176000,-3.760830,2.576211,7.498528,-0.228684,-1.220582,-0.406186,0.770230
0.178000,-3.836817,2.601994,7.167485,-0.231055,-1.247382,-0.416517,0.768861
0.180000,-3.878019,2.673871,6.996545,-0.232318,-1.272757,-0.427654,0.767460
0.182000,-3.919348,2.742335,6.827933,-0.235076,-1.297222,-0.437799,0.766029
0.184000,-4.337035,-0.803574,4.886194,-0.239233,-1.320871,-0.447032,0.764566
0.186000,-4.246261,2.111545,4.804068,-0.202936,-1.341286,-0.462150,0.763068
0.188000,-4.265025,2.212174,4.731321,-0.181331,-1.360293,-0.489655,0.761534
0.190000,-3.979809,3.510170,7.239389,-0.162477,-1.379225,-0.514970,0.759965
0.192000,-4.863871,5.378768,4.170171,-0.190870,-1.403697,-0.508029,0.758368
0.194000,-4.424542,4.110409,5.572667,-0.267538,-1.430649,-0.478795,0.756728
0.196000,-4.692980,4.455125,4.830536,-0.305152,-1.454587,-0.464973,0.755053
0.198000,-4.207800,-0.858448,5.346083,-0.351539,-1.478518,-0.447561,0.753340
0.200000,-4.193498,0.355208,6.320712,-0.314395,-1.496914,-0.460110,0.751597
0.202000,-4.206322,3.227416,5.786016,-0.319391,-1.520027,-0.444503,0.749824
0.204000,-4.358914,2.647411,4.073856,-0.333273,-1.540580,-0.444724,0.748022
0.206000,-4.470620,-0.361356,3.562846,-0.324215,-1.557857,-0.463507,0.746185
0.208000,-4.923914,5.202257,4.261685,-0.297415,-1.576016,-0.471876,0.744311
0.210000,-4.540468,4.164926,5.219769,-0.361150,-1.601465,-0.447622,0.742399
0.212000,-4.458834,3.149860,4.454398,-0.397725,-1.624391,-0.434392,0.740454
0.214000,-4.999872,5.287288,3.248290,-0.398168,-1.642729,-0.444862,0.738477
0.216000,-4.311971,2.907521,5.140326,-0.467331,-1.669825,-0.424567,0.736458
0.218000,-4.880215,4.356235,3.186582,-0.463420,-1.687992,-0.428705,0.734410
0.220000,-4.434530,-0.655657,3.391144,-0.495648,-1.710498,-0.419498,0.732323
0.222000,-4.491369,3.180396,3.411095,-0.453941,-1.727168,-0.433721,0.730202
0.224000,-5.047002,5.166475,2.616967,-0.450929,-1.746004,-0.444699,0.728047
0.226000,-5.286546,5.866548,2.543072,-0.514758,-1.774169,-0.428979,0.725848
0.228000,-4.983837,4.404329,2.727447,-0.595981,-1.805135,-0.405155,0.723605
0.230000,-4.442289,3.138594,5.581690,-0.622697,-1.828913,-0.400684,0.721323
0.232000,-4.464488,-0.366446,3.159368,-0.634400,-1.849946,-0.395435,0.719015
0.234000,-5.003624,4.865576,0.889577,-0.602603,-1.869086,-0.398829,0.716672
0.236000,-4.607530,3.407188,3.692124,-0.637192,-1.896057,-0.404401,0.714284
0.238000,-5.096082,5.263202,1.940595,-0.637531,-1.916741,-0.407435,0.711864
0.240000,-5.079186,4.868965,3.020731,-0.700081,-1.948175,-0.392208,0.709400
0.242000,-5.148946,1.778308,0.369958,-0.751639,-1.977299,-0.372838,0.706898
0.244000,-5.005804,4.789608,1.359553,-0.777682,-2.009522,-0.361014,0.704348
0.246000,-5.069610,5.110911,1.360216,-0.810466,-2.038570,-0.355563,0.701756
0.248000,-4.745325,-0.015835,3.359592,-0.857137,-2.070707,-0.352092,0.699121
0.250000,-4.715315,3.577791,3.618947,-0.839340,-2.094260,-0.344294,0.696454
0.252000,-4.974629,5.126177,0.742938,-0.857743,-2.119600,-0.333724,0.693756
0.254000,-4.876016,4.089456,3.127044,-0.905175,-2.153370,-0.331573,0.691015
0.256000,-5.258705,5.743963,0.904856,-0.938006,-2.182206,-0.319192,0.688240
0.258000,-5.135693,5.714939,-0.163346,-1.007695,-2.220147,-0.305974,0.685422
0.260000,-4.992372,1.164061,0.552465,-1.055051,-2.256596,-0.306073,0.682557
0.262000,-5.139518,5.127769,1.305624,-1.055161,-2.288811,-0.298005,0.679652
0.264000,-5.246151,5.908017,0.219158,-1.096107,-2.323269,-0.287111,0.676707
0.266000,-5.030174,5.049508,1.267005,-1.155254,-2.363131,-0.279718,0.673719
0.268000,-4.690041,3.791040,2.037401,-1.215000,-2.402562,-0.268552,0.670693
0.270000,-4.923252,5.252349,0.311933,-1.231269,-2.433167,-0.262397,0.667635
0.272000,-4.772456,0.522627,0.947818,-1.279406,-2.472833,-0.261262,0.664536
0.274000,-4.887499,4.226024,1.906486,-1.268240,-2.504939,-0.253666,0.661403
0.276000,-5.221790,5.980691,0.059105,-1.294876,-2.538103,-0.242407,0.658238
0.278000,-5.185343,5.947413,-0.065639,-1.359429,-2.581867,-0.233909,0.655033
0.280000,-4.980918,5.288028,0.344744,-1.421912,-2.626177,-0.226066,0.651788
0.282000,-5.022138,5.799184,-0.329224,-1.469118,-2.667584,-0.215227,0.648508
0.284000,-5.041503,2.069024,-0.786609,-1.528606,-2.713140,-0.209335,0.645190
0.286000,-5.152163,5.461793,0.524840,-1.559206,-2.758829,-0.201908,0.641832
0.288000,-4.919710,0.577161,1.061638,-1.612728,-2.802373,-0.186429,0.638442
0.290000,-4.930287,5.449312,0.074485,-1.621240,-2.840468,-0.171121,0.635022
0.292000,-4.805602,5.444351,-0.246547,-1.675540,-2.885871,-0.166939,0.631570
0.294000,-4.674308,4.125620,0.945428,-1.726328,-2.931775,-0.166572,0.628085
0.296000,-5.018474,5.373531,0.199766,-1.754875,-2.970436,-0.156898,0.624573
0.298000,-4.966926,5.686944,-0.257149,-1.806870,-3.015757,-0.141284,0.621032
0.300000,-4.793993,5.990558,-1.137105,-1.858363,-3.062537,-0.129559,0.617461
0.302000,-4.799802,5.883113,-0.853206,-1.909892,-3.111856,-0.132352,0.613858
0.304000,-4.959833,2.175692,-1.236427,-1.968186,-3.162637,-0.133551,0.610224
0.306000,-4.704682,5.464016,-0.395004,-2.001668,-3.213547,-0.124961,0.606559
0.308000,-4.590570,5.415645,-0.575585,-2.052472,-3.262671,-0.127009,0.602867
0.310000,-4.506480,4.651336,-0.222243,-2.103334,-3.312676,-0.137219,0.599149
0.312000,-4.764184,5.271013,-0.302728,-2.139096,-3.358195,-0.132146,0.595407
0.314000,-4.491280,4.571899,-0.131282,-2.185495,-3.406608,-0.121486,0.591642
0.316000,-4.292276,0.554544,-0.974546,-2.227040,-3.462758,-0.115455,0.587855
0.318000,-4.312174,4.995138,-0.839497,-2.235886,-3.515340,-0.113506,0.584044
0.320000,-4.443106,1.299320,-1.180411,-2.274759,-3.571738,-0.114528,0.580210
0.322000,-4.357531,5.349748,-0.867560,-2.295103,-3.626997,-0.118288,0.576352
0.324000,-4.261087,5.273162,-0.862731,-2.343488,-3.684908,-0.128662,0.572473
0.326000,-4.164636,5.044940,-0.618843,-2.393081,-3.742822,-0.140730,0.568573
0.328000,-4.232420,5.201787,-0.654636,-2.434891,-3.798222,-0.155046,0.564655
0.330000,-4.327267,5.225874,-0.697196,-2.478299,-3.853985,-0.165188,0.560718
0.332000,-4.135555,5.139863,-1.018007,-2.520082,-3.909068,-0.167089,0.556765
0.334000,-4.285426,5.270828,-0.778687,-2.556697,-3.963636,-0.171701,0.552794
0.336000,-4.339893,1.636350,-1.770790,-2.602410,-4.019439,-0.177164,0.548808
0.338000,-3.821106,5.241626,-1.177488,-2.621896,-4.073801,-0.183082,0.544804
0.340000,-3.783235,5.270660,-1.201942,-2.657886,-4.128420,-0.198781,0.540784
0.342000,-3.901801,1.659614,-2.207465,-2.693684,-4.182970,-0.213541,0.536749
0.344000,-3.752588,5.665212,-1.527093,-2.703762,-4.236270,-0.225980,0.532696
0.346000,-3.985651,5.174107,-0.929750,-2.743131,-4.292150,-0.237719,0.528628
0.348000,-3.873136,5.244550,-1.093456,-2.791760,-4.348168,-0.238080,0.524550
0.350000,-3.920712,1.636224,-2.305496,-2.839580,-4.404433,-0.240308,0.520462
0.352000,-3.598464,5.559789,-1.512692,-2.857306,-4.458985,-0.243321,0.516360
0.354000,-3.328743,4.869957,-1.342740,-2.901331,-4.515594,-0.248601,0.512247
0.356000,-3.298239,5.422098,-1.487743,-2.938795,-4.569633,-0.257999,0.508124
0.358000,-3.242019,5.469488,-1.521648,-2.973217,-4.623436,-0.273429,0.503990
0.360000,-3.456330,1.983682,-2.817759,-3.007522,-4.677245,-0.288129,0.499846
0.362000,-3.142410,5.725766,-1.720635,-3.017812,-4.730690,-0.299202,0.495687
0.364000,-3.183093,5.460753,-1.690451,-3.053759,-4.784909,-0.311286,0.491517
0.366000,-3.188991,5.406371,-1.537607,-3.091719,-4.839436,-0.316239,0.487339
0.368000,-3.375090,1.738725,-2.781612,-3.136131,-4.895029,-0.318886,0.483154
0.370000,-2.960278,5.475463,-1.687911,-3.153440,-4.949033,-0.323058,0.478957
0.372000,-2.800367,5.639784,-1.686319,-3.195681,-5.003901,-0.328738,0.474753
0.374000,-2.778245,5.515882,-1.444186,-3.233578,-5.057299,-0.338870,0.470540
0.376000,-2.553367,5.345974,-1.534690,-3.275693,-5.110327,-0.356332,0.466318
0.378000,-2.794528,1.289879,-2.967850,-3.303944,-5.160390,-0.372068,0.462086
0.380000,-2.658034,5.668480,-1.930941,-3.313800,-5.211362,-0.381679,0.457842
0.382000,-2.586677,5.550332,-1.828679,-3.348029,-5.261606,-0.396252,0.453586
0.384000,-2.356767,4.576870,-1.517791,-3.387221,-5.313125,-0.405484,0.449320
0.386000,-2.230535,5.653334,-1.818337,-3.425179,-5.362537,-0.421538,0.445044
0.388000,-2.262942,5.735934,-2.022421,-3.453502,-5.409972,-0.438868,0.440755
0.390000,-2.439444,1.218842,-3.190132,-3.486195,-5.459571,-0.454667,0.436452
0.392000,-1.926498,5.342654,-1.601732,-3.494537,-5.507707,-0.475135,0.432131
0.394000,-1.946289,5.745839,-2.065303,-3.518486,-5.552267,-0.498103,0.427794
0.396000,-1.872466,5.567972,-1.953259,-3.550818,-5.601109,-0.514186,0.423440
0.398000,-1.749187,5.575450,-1.963545,-3.587124,-5.650343,-0.524731,0.419072
0.400000,-1.607056,5.709880,-2.028418,-3.621525,-5.698779,-0.536539,0.414687
0.402000,-1.465373,5.569278,-1.775478,-3.650584,-5.745706,-0.554154,0.410283
0.404000,-1.854965,2.020058,-3.355775,-3.671931,-5.788634,-0.574749,0.405857
0.406000,-1.267453,4.793167,-1.862319,-3.668416,-5.831298,-0.593298,0.401402
0.408000,-1.238234,5.636641,-2.028148,-3.696760,-5.875854,-0.621107,0.396922
0.410000,-1.119964,5.612706,-1.990444,-3.721417,-5.919870,-0.642892,0.392415
0.412000,-1.001067,5.584802,-1.950335,-3.744712,-5.963102,-0.665146,0.387879
0.414000,-0.834524,5.406944,-1.611488,-3.766623,-6.005527,-0.687820,0.383311
0.416000,-0.728500,5.354240,-1.547639,-3.780679,-6.043799,-0.711298,0.378708
0.418000,-0.678184,5.495824,-1.878552,-3.793069,-6.081059,-0.734683,0.374066
0.420000,-1.168110,1.120856,-3.515565,-3.812368,-6.121716,-0.757454,0.369385
0.422000,-0.400601,5.441099,-1.815866,-3.817558,-6.164741,-0.780544,0.364662
0.424000,-0.279362,5.394641,-1.756343,-3.834188,-6.203560,-0.804945,0.359893
0.426000,-0.172173,5.297320,-1.680642,-3.849074,-6.241431,-0.829700,0.355075
0.428000,-0.025061,5.089741,-1.304447,-3.861866,-6.278295,-0.854835,0.350204
0.430000,0.084305,5.021134,-1.228492,-3.866123,-6.310646,-0.880378,0.345274
0.432000,-0.568120,1.700588,-3.129520,-3.868475,-6.341891,-0.905833,0.340281
0.434000,0.294137,5.124425,-1.543669,-3.848501,-6.374438,-0.928603,0.335218
0.436000,0.415845,5.054098,-1.461142,-3.857279,-6.408235,-0.953760,0.330084
0.438000,0.521292,4.923386,-1.363139,-3.863832,-6.440886,-0.979346,0.324874
0.440000,0.642811,4.847400,-1.281358,-3.867766,-6.472325,-1.005374,0.319583
0.442000,-0.110264,1.643202,-3.276237,-3.869515,-6.502617,-1.031726,0.314203
0.444000,0.853763,4.478331,-1.061449,-3.849837,-6.535039,-1.055504,0.308727
0.446000,0.951530,4.258937,-0.671805,-3.845780,-6.562289,-1.082763,0.303149
0.448000,0.976441,4.161192,-0.593233,-3.832959,-6.584469,-1.109322,0.297459
0.450000,0.116426,1.063899,-2.673092,-3.818473,-6.603967,-1.132092,0.291647
0.452000,1.213392,4.066020,-0.546717,-3.784236,-6.626785,-1.151302,0.285703
0.454000,1.395948,4.153539,-1.023949,-3.767608,-6.641232,-1.172795,0.279617
0.456000,1.551106,4.041389,-0.959682,-3.762085,-6.656552,-1.185469,0.273384
0.458000,0.209409,1.003426,-2.881872,-3.755285,-6.668707,-1.198762,0.266992
0.460000,1.851521,3.756582,-0.816787,-3.729578,-6.697769,-1.208474,0.260432
0.462000,2.066908,3.496125,-0.596082,-3.719595,-6.703738,-1.222846,0.253686
0.464000,2.160013,3.383706,-0.489703,-3.695314,-6.704398,-1.237212,0.246736
0.466000,0.491967,0.440677,-2.323144,-3.669964,-6.702541,-1.252140,0.239567
0.468000,2.383624,3.169366,-0.318374,-3.625546,-6.725643,-1.262644,0.232171
0.470000,2.478754,3.044035,-0.229382,-3.597864,-6.718193,-1.278507,0.224520
0.472000,0.824583,0.179630,-2.554106,-3.568711,-6.708279,-1.294843,0.216593
0.474000,2.819376,2.835067,-0.509885,-3.531432,-6.727373,-1.302899,0.208384
0.476000,0.960641,-0.079186,-2.315876,-3.509225,-6.714030,-1.316868,0.199859
0.478000,2.940528,2.537734,0.021257,-3.466833,-6.728454,-1.326428,0.191003
0.480000,3.024740,2.397370,0.097579,-3.431998,-6.707964,-1.344992,0.181775
0.482000,2.992310,1.747542,0.157351,-3.395397,-6.685209,-1.364020,0.172146
0.484000,3.095865,1.682357,0.211217,-3.362265,-6.658186,-1.371632,0.162085
0.486000,3.185701,1.605352,0.267693,-3.325688,-6.629075,-1.382039,0.151558
0.488000,1.253364,-0.899780,-1.619054,-3.285958,-6.598026,-1.394868,0.140528
0.490000,3.450489,1.586087,0.387199,-3.224714,-6.598865,-1.410431,0.128964
0.492000,3.500129,1.435502,0.452756,-3.177666,-6.564123,-1.432508,0.116812
0.494000,1.349794,-1.313220,-1.437212,-3.128794,-6.527639,-1.455224,0.104026
0.496000,3.636700,1.179165,0.507899,-3.062552,-6.524161,-1.472364,0.090559
0.498000,1.410048,-1.574542,-1.377838,-3.013825,-6.483549,-1.499380,0.076347
0.500000,3.738431,0.886911,0.597550,-2.948024,-6.477269,-1.520917,0.061331
0.502000,3.766201,0.727797,0.651623,-2.896258,-6.433118,-1.549507,0.045436
0.504000,3.789742,0.568609,0.702801,-2.842755,-6.387593,-1.578885,0.028587
0.506000,378.750372,-171.572453,-221.383043,-2.787561,-6.340763,-1.609101,0.010702
0.508000,193.147522,-165.494233,-233.555439,-1.961224,-0.925957,-1.228193,-1.000000
0.510000,152.949015,-132.790866,-194.687810,-1.266239,1.999356,-0.931690,-1.000000
0.512000,121.433341,-107.941187,-158.835335,-0.737379,4.343507,-0.706298,-1.000000
0.514000,92.007075,-87.985683,-129.993974,-0.309783,6.229128,-0.560636,-1.000000
0.516000,69.865002,-68.431428,-104.908233,0.058254,7.689139,-0.494030,-1.000000
0.518000,55.494100,-53.166115,-86.235933,0.344506,8.819304,-0.467648,-1.000000
0.520000,38.093340,-39.507400,-69.236141,0.569617,9.722409,-0.471814,-1.000000
0.522000,22.315537,-29.122301,-55.808806,0.743138,10.352330,-0.504980,-1.000000
0.524000,108.799877,16.304429,-89.015466,0.881410,10.725648,-0.558667,-1.000000
0.526000,87.723467,17.217573,-69.089801,0.569647,12.527149,-0.454420,-1.000000
0.528000,71.081790,13.951957,-49.625819,0.276180,13.983505,-0.460052,-1.000000
0.530000,57.991933,12.076411,-35.352778,0.088709,15.129046,-0.520513,-1.000000
0.532000,46.722289,12.067322,-22.565193,-0.015264,16.029449,-0.614322,-1.000000
0.534000,32.926724,12.159116,-14.082082,-0.057896,16.710745,-0.721830,-1.000000
0.536000,103.191424,58.563154,-13.782476,-0.053191,17.144172,-0.838162,-1.000000
0.538000,80.799355,45.492926,-13.276577,-0.267523,15.465732,-2.141177,-1.000000
0.540000,55.128935,36.933137,-7.848383,-0.355725,13.852508,-3.175121,-1.000000
0.542000,42.125076,24.400679,-9.810199,-0.402482,12.217450,-4.018243,-1.000000
0.544000,33.100368,20.015386,-6.567307,-0.380769,10.876873,-4.824981,-1.000000
0.546000,22.846800,17.462486,-3.490393,-0.331889,9.592564,-5.446321,-1.000000
0.548000,19.765576,14.555230,-5.137921,-0.294808,8.400790,-5.953645,-1.000000
0.550000,15.364789,14.859436,-2.470945,-0.243508,7.317608,-6.305785,-1.000000
0.552000,20.701783,15.671494,0.249368,-0.228842,6.364351,-6.570719,-1.000000
0.554000,20.678529,15.659599,1.948568,-0.211769,5.446568,-6.649485,-1.000000
0.556000,18.047920,15.154684,2.649254,-0.179833,4.612904,-6.609726,-1.000000
0.558000,14.307961,14.414865,2.492841,-0.162491,3.876446,-6.539544,-1.000000
0.560000,13.124278,14.066657,2.620516,-0.177075,3.250904,-6.471329,-1.000000
0.562000,8.849991,13.591001,4.016742,-0.048491,2.675917,-5.747174,-1.000000
0.564000,6.742402,11.669505,4.175442,0.075727,2.174739,-5.139877,-1.000000
0.566000,4.969613,10.066113,4.268726,0.191195,1.746665,-4.621621,-1.000000
0.568000,4.135116,8.605320,4.076337,0.299406,1.375427,-4.175573,-1.000000
0.570000,2.804949,7.190723,3.778662,0.397503,1.064775,-3.792417,-1.000000
0.572000,1.543868,7.133877,5.338620,0.461016,0.773697,-3.481470,-1.000000
0.574000,0.353317,6.266655,5.580247,0.525359,0.529439,-3.225219,-1.000000
0.576000,1.072640,4.880026,5.591998,0.587164,0.302210,-2.983202,-1.000000
0.578000,0.258552,4.135779,5.649761,0.651448,0.124097,-2.771294,-1.000000
0.580000,-0.131577,3.784232,5.932188,0.713014,-0.039104,-2.580190,-1.000000
0.582000,-1.370342,0.881844,3.451983,0.769094,-0.188832,-2.405464,-1.000000
0.584000,-0.283121,2.755760,6.154251,0.836800,-0.344060,-2.229604,-1.000000
0.586000,-0.392040,2.512869,6.353106,0.892510,-0.469232,-2.065713,-1.000000
0.588000,-7.826802,3.470709,7.102949,0.942799,-0.586993,-1.913316,-1.000000
0.590000,-8.056890,3.327769,7.297618,0.984543,-0.821170,-1.760669,-1.000000
0.592000,-8.275459,3.116832,7.496572,1.023929,-1.051456,-1.615487,-1.000000
0.594000,-8.431696,3.029135,7.636554,1.063138,-1.278358,-1.472265,-1.000000
0.596000,-10.271738,5.134812,3.282136,1.100776,-1.502399,-1.335163,-1.000000
0.598000,-9.624694,5.256987,4.023999,1.016850,-1.697034,-1.040065,-1.000000
0.600000,-8.998381,5.218885,4.679467,0.948623,-1.895803,-0.788394,-1.000000
0.602000,-8.597818,2.766407,3.083472,0.894956,-2.097397,-0.574979,-1.000000
0.604000,-8.659656,5.692802,6.234475,0.855621,-2.280245,-0.414277,-1.000000
0.606000,-8.298984,5.600694,6.490659,0.810143,-2.485618,-0.266041,-1.000000
0.608000,-7.996337,5.522946,6.652824,0.773384,-2.690604,-0.132601,-1.000000
0.610000,-7.789268,5.457262,6.750118,0.743967,-2.894593,-0.011175,-1.000000
0.612000,-7.720182,5.390088,6.809382,0.718130,-3.095674,0.093776,-1.000000
0.614000,-9.770985,4.673845,7.584377,0.694700,-3.292496,0.187170,-1.000000
0.616000,44.651759,5.792593,-1.446638,0.642885,-3.443042,0.199453,-1.000000
0.618000,38.611382,3.685145,-3.722274,0.584920,-2.748841,0.198691,-1.000000
0.620000,30.709338,2.717060,-13.131098,0.539761,-2.145821,0.197965,-1.000000
0.622000,21.596415,8.007358,-14.461447,0.460564,-1.662916,0.223797,-1.000000
0.624000,16.834642,8.607855,-12.498534,0.335120,-1.319830,0.246359,-1.000000
0.626000,13.922019,8.174441,-10.288475,0.212698,-1.050283,0.276789,-1.000000
0.628000,11.519945,7.855620,-8.455977,0.102435,-0.826973,0.309967,-1.000000
0.630000,9.616872,7.663428,-6.934290,0.002278,-0.641894,0.344408,-1.000000
0.632000,8.155639,7.904408,-5.236882,-0.089959,-0.487176,0.379573,-1.000000
